"site","site_old","year","Treatment","Transect","Distance","Emerged","Reproduced","neighbors","Fecundity","Biomass","fecundityflag","notesFlag","Lat","Lon","annual","unknown","perennial","shrub","Type","plantID","albedo","x","y","genotype","block","plot","note_standard_harvest","note_standard_phen","Transect_Site_Year","total_precip","MAT","seasonality","prcp.Spr","prcp.Sum","prcp.Win","prcp.Fall","tmean.Spr","tmean.Sum","tmean.Win","tmean.Fall","swe_mean.Spr","swe_mean.Sum","swe_mean.Win","swe_mean.Fall","prcp_center30d_mean","tmin_center30d_mean","tmax_center30d_mean","tavg_center30d_mean","tmin_center30d_min","tmax_center30d_max","pH","EC","OMpercent","Protein_g.kg","site_year","site_numeric","site_year_numeric","year_numeric","NewSiteCode","SeedSource","sample.id.x","kinshipID","sample.id.y","source","neighbors.s","perennial.s","shrub.s","annual.s","Dataset","plot_index","idx","idx_site","r_train","e_train","Obs_Fitness","Obs_Fitness_log","Predicted_Fitness_PostPred","Predicted_Fitness_log_PostPred","Predicted_Fitness","Predicted_Fitness_log"
"BA_black","BA","2022",NA,"5 2",NA,"N","N",1,0,0,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_1774","black",8,4,58,5,2,NA,NA,"5 2 - BA_black - 2022",436.55,9.57621917808219,144,179.29,8.36,95.2,153.7,10.2636813186813,22.0767222222222,1.25274193548387,5.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-2.56879032258065,8.17540322580645,2.8033064516129,-12.29,19.91,NA,NA,NA,NA,"BA_black 2022",1,1,1,"Unknown",NA,NA,NA,NA,NA,-0.544915159370427,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,1,1,0,0,0,-Inf,35.4226666666667,-Inf,32.0444915761764,3.43579587988942
"BA_black","BA","2022",NA,"5 2",NA,"N","N",0,0,0,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_1775","black",8,5,40,5,2,NA,NA,"5 2 - BA_black - 2022",436.55,9.57621917808219,144,179.29,8.36,95.2,153.7,10.2636813186813,22.0767222222222,1.25274193548387,5.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-2.56879032258065,8.17540322580645,2.8033064516129,-12.29,19.91,NA,NA,NA,NA,"BA_black 2022",1,1,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,1,1,0,0,0,-Inf,32.733,-Inf,32.7588954358507,3.44720475629939
"BA_black","BA","2022",NA,"5 2",NA,"Y","N",3,0,0,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_1776","black",8,6,27,5,2,NA,"frost_heave","5 2 - BA_black - 2022",436.55,9.57621917808219,144,179.29,8.36,95.2,153.7,10.2636813186813,22.0767222222222,1.25274193548387,5.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-2.56879032258065,8.17540322580645,2.8033064516129,-12.29,19.91,NA,NA,NA,NA,"BA_black 2022",1,1,1,"Unknown",NA,NA,NA,NA,NA,-0.328951291403238,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,1,1,0,1,0,-Inf,33.6786666666667,-Inf,31.449175157713,3.40873045209956
"BA_black","BA","2022",NA,"5 2",NA,"Y","N",6,0,0,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_1777","black",8,7,59,5,2,NA,NA,"5 2 - BA_black - 2022",436.55,9.57621917808219,144,179.29,8.36,95.2,153.7,10.2636813186813,22.0767222222222,1.25274193548387,5.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-2.56879032258065,8.17540322580645,2.8033064516129,-12.29,19.91,NA,NA,NA,NA,"BA_black 2022",1,1,1,"Unknown",NA,NA,NA,NA,NA,-0.00500548945245544,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,1,1,0,1,0,-Inf,21.8176666666667,-Inf,20.1331300230171,2.96989151747509
"BA_black","BA","2022",NA,"5 2",NA,"Y","Y",6,20,0.091,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_1778","black",8,8,70,5,2,NA,"herbivory","5 2 - BA_black - 2022",436.55,9.57621917808219,144,179.29,8.36,95.2,153.7,10.2636813186813,22.0767222222222,1.25274193548387,5.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-2.56879032258065,8.17540322580645,2.8033064516129,-12.29,19.91,NA,NA,NA,NA,"BA_black 2022",1,1,1,"Unknown",NA,NA,NA,NA,NA,-0.00500548945245544,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,1,1,1,1,20,2.99573227355399,20.2563333333333,-Inf,20.7179398933495,2.99855166744967
"BA_black","BA","2022",NA,"5 2",NA,"Y","Y",6,57,0.239,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_1779","black",8,9,38,5,2,"herbivory","frost_heave","5 2 - BA_black - 2022",436.55,9.57621917808219,144,179.29,8.36,95.2,153.7,10.2636813186813,22.0767222222222,1.25274193548387,5.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-2.56879032258065,8.17540322580645,2.8033064516129,-12.29,19.91,NA,NA,NA,NA,"BA_black 2022",1,1,1,"Unknown",NA,NA,NA,NA,NA,-0.00500548945245544,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,1,1,1,1,57,4.04305126783455,17.2566666666667,-Inf,17.8858405649103,2.85259380923394
"BA_black","BA","2022",NA,"5 2",NA,"N","N",2,0,0,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_1781","black",9,1,98,5,2,NA,NA,"5 2 - BA_black - 2022",436.55,9.57621917808219,144,179.29,8.36,95.2,153.7,10.2636813186813,22.0767222222222,1.25274193548387,5.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-2.56879032258065,8.17540322580645,2.8033064516129,-12.29,19.91,NA,NA,NA,NA,"BA_black 2022",1,1,1,"Unknown",NA,NA,NA,NA,NA,-0.436933225386833,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,1,1,0,0,0,-Inf,25.961,-Inf,25.3008003642151,3.20017636785718
"BA_black","BA","2022",NA,"5 2",NA,"Y","N",5,0,0,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_1790","black",9,10,54,5,2,NA,"frost_heave","5 2 - BA_black - 2022",436.55,9.57621917808219,144,179.29,8.36,95.2,153.7,10.2636813186813,22.0767222222222,1.25274193548387,5.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-2.56879032258065,8.17540322580645,2.8033064516129,-12.29,19.91,NA,NA,NA,NA,"BA_black 2022",1,1,1,"Unknown",NA,NA,NA,NA,NA,-0.11298742343605,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,1,1,0,1,0,-Inf,20.6383333333333,-Inf,20.8678538549093,3.00437003888606
"BA_black","BA","2022",NA,"5 2",NA,"N","N",2,0,0,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_1782","black",9,2,77,5,2,NA,NA,"5 2 - BA_black - 2022",436.55,9.57621917808219,144,179.29,8.36,95.2,153.7,10.2636813186813,22.0767222222222,1.25274193548387,5.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-2.56879032258065,8.17540322580645,2.8033064516129,-12.29,19.91,NA,NA,NA,NA,"BA_black 2022",1,1,1,"Unknown",NA,NA,NA,NA,NA,-0.436933225386833,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,1,1,0,0,0,-Inf,31.977,-Inf,31.2183714868499,3.4103487961596
"BA_black","BA","2022",NA,"5 2",NA,"N","N",2,0,0,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_1783","black",9,3,31,5,2,NA,NA,"5 2 - BA_black - 2022",436.55,9.57621917808219,144,179.29,8.36,95.2,153.7,10.2636813186813,22.0767222222222,1.25274193548387,5.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-2.56879032258065,8.17540322580645,2.8033064516129,-12.29,19.91,NA,NA,NA,NA,"BA_black 2022",1,1,1,"Unknown",NA,NA,NA,NA,NA,-0.436933225386833,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,1,1,0,0,0,-Inf,35.915,-Inf,35.7816424263127,3.55693724881209
"BA_black","BA","2022",NA,"5 2",NA,"N","N",1,0,0,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_1784","black",9,4,76,5,2,NA,"frost_heave","5 2 - BA_black - 2022",436.55,9.57621917808219,144,179.29,8.36,95.2,153.7,10.2636813186813,22.0767222222222,1.25274193548387,5.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-2.56879032258065,8.17540322580645,2.8033064516129,-12.29,19.91,NA,NA,NA,NA,"BA_black 2022",1,1,1,"Unknown",NA,NA,NA,NA,NA,-0.544915159370427,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,1,1,0,0,0,-Inf,29.2513333333334,-Inf,28.8259287323419,3.33184834137814
"BA_black","BA","2022",NA,"5 2",NA,"N","N",0,0,0,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_1785","black",9,5,18,5,2,NA,NA,"5 2 - BA_black - 2022",436.55,9.57621917808219,144,179.29,8.36,95.2,153.7,10.2636813186813,22.0767222222222,1.25274193548387,5.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-2.56879032258065,8.17540322580645,2.8033064516129,-12.29,19.91,NA,NA,NA,NA,"BA_black 2022",1,1,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,1,1,0,0,0,-Inf,36.3743333333333,-Inf,35.5926568722489,3.54303891908108
"BA_black","BA","2022",NA,"5 2",NA,"Y","N",3,0,0,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_1786","black",9,6,57,5,2,NA,NA,"5 2 - BA_black - 2022",436.55,9.57621917808219,144,179.29,8.36,95.2,153.7,10.2636813186813,22.0767222222222,1.25274193548387,5.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-2.56879032258065,8.17540322580645,2.8033064516129,-12.29,19.91,NA,NA,NA,NA,"BA_black 2022",1,1,1,"Unknown",NA,NA,NA,NA,NA,-0.328951291403238,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,1,1,0,1,0,-Inf,27.2326666666666,-Inf,27.9045202416361,3.29881635383473
"BA_black","BA","2022",NA,"5 2",NA,"N","N",5,0,0,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_1787","black",9,7,9,5,2,NA,"frost_heave","5 2 - BA_black - 2022",436.55,9.57621917808219,144,179.29,8.36,95.2,153.7,10.2636813186813,22.0767222222222,1.25274193548387,5.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-2.56879032258065,8.17540322580645,2.8033064516129,-12.29,19.91,NA,NA,NA,NA,"BA_black 2022",1,1,1,"Unknown",NA,NA,NA,NA,NA,-0.11298742343605,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,1,1,0,0,0,-Inf,26.535,-Inf,24.7090849982645,3.17536029484701
"BA_black","BA","2022",NA,"5 2",NA,"Y","N",5,0,0,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_1788","black",9,8,81,5,2,NA,"frost_heave","5 2 - BA_black - 2022",436.55,9.57621917808219,144,179.29,8.36,95.2,153.7,10.2636813186813,22.0767222222222,1.25274193548387,5.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-2.56879032258065,8.17540322580645,2.8033064516129,-12.29,19.91,NA,NA,NA,NA,"BA_black 2022",1,1,1,"Unknown",NA,NA,NA,NA,NA,-0.11298742343605,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,1,1,0,1,0,-Inf,25.4803333333333,-Inf,24.1121588628278,3.16019893937152
"BA_black","BA","2022",NA,"5 2",NA,"Y","N",5,0,0,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_1789","black",9,9,55,5,2,NA,"herbivory","5 2 - BA_black - 2022",436.55,9.57621917808219,144,179.29,8.36,95.2,153.7,10.2636813186813,22.0767222222222,1.25274193548387,5.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-2.56879032258065,8.17540322580645,2.8033064516129,-12.29,19.91,NA,NA,NA,NA,"BA_black 2022",1,1,1,"Unknown",NA,NA,NA,NA,NA,-0.11298742343605,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,1,1,0,1,0,-Inf,19.8176666666667,-Inf,21.1413101671092,3.01491458687105
"BA_black","BA","2022",NA,"6 1",NA,"Y","N",0,0,0,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_2057","black",12,2,71,6,1,NA,"herbivory","6 1 - BA_black - 2022",436.55,9.57621917808219,144,179.29,8.36,95.2,153.7,10.2636813186813,22.0767222222222,1.25274193548387,5.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-2.56879032258065,8.17540322580645,2.8033064516129,-12.29,19.91,NA,NA,NA,NA,"BA_black 2022",1,1,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,1,1,0,1,0,-Inf,42.927,-Inf,44.0305485101762,3.75739665293866
"BA_black","BA","2022",NA,"6 1",NA,"Y","N",0,0,0,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_2058","black",12,3,14,6,1,NA,NA,"6 1 - BA_black - 2022",436.55,9.57621917808219,144,179.29,8.36,95.2,153.7,10.2636813186813,22.0767222222222,1.25274193548387,5.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-2.56879032258065,8.17540322580645,2.8033064516129,-12.29,19.91,NA,NA,NA,NA,"BA_black 2022",1,1,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",2,1,1,0,1,0,-Inf,25.6816666666666,-Inf,27.0618315171444,3.26040286339295
"BA_black","BA","2022",NA,"6 1",NA,"Y","N",0,0,0,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_2055","black",11,5,95,6,1,NA,NA,"6 1 - BA_black - 2022",436.55,9.57621917808219,144,179.29,8.36,95.2,153.7,10.2636813186813,22.0767222222222,1.25274193548387,5.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-2.56879032258065,8.17540322580645,2.8033064516129,-12.29,19.91,NA,NA,NA,NA,"BA_black 2022",1,1,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",2,1,1,0,1,0,-Inf,29.1273333333333,-Inf,26.8235349421444,3.25641005152464
"BA_black","BA","2022",NA,"6 1",NA,"N","N",0,0,0,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_2056","black",12,1,48,6,1,NA,NA,"6 1 - BA_black - 2022",436.55,9.57621917808219,144,179.29,8.36,95.2,153.7,10.2636813186813,22.0767222222222,1.25274193548387,5.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-2.56879032258065,8.17540322580645,2.8033064516129,-12.29,19.91,NA,NA,NA,NA,"BA_black 2022",1,1,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",2,1,1,0,0,0,-Inf,40.0836666666667,-Inf,38.4858106957882,3.62067595410257
"BA_black","BA","2022",NA,"6 1",NA,"Y","N",0,0,0,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_2061","black",13,1,81,6,1,NA,"herbivory","6 1 - BA_black - 2022",436.55,9.57621917808219,144,179.29,8.36,95.2,153.7,10.2636813186813,22.0767222222222,1.25274193548387,5.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-2.56879032258065,8.17540322580645,2.8033064516129,-12.29,19.91,NA,NA,NA,NA,"BA_black 2022",1,1,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",2,1,1,0,1,0,-Inf,28.8693333333333,-Inf,29.3503938319215,3.35165944336413
"BA_black","BA","2022",NA,"6 1",NA,"Y","N",0,0,0,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_2062","black",13,2,79,6,1,NA,"herbivory","6 1 - BA_black - 2022",436.55,9.57621917808219,144,179.29,8.36,95.2,153.7,10.2636813186813,22.0767222222222,1.25274193548387,5.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-2.56879032258065,8.17540322580645,2.8033064516129,-12.29,19.91,NA,NA,NA,NA,"BA_black 2022",1,1,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",2,1,1,0,1,0,-Inf,28.8136666666667,-Inf,28.5616643243328,3.32055540729274
"BA_black","BA","2022",NA,"6 1",NA,"Y","N",0,0,0,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_2059","black",12,4,44,6,1,NA,"resurrection_herbivory","6 1 - BA_black - 2022",436.55,9.57621917808219,144,179.29,8.36,95.2,153.7,10.2636813186813,22.0767222222222,1.25274193548387,5.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-2.56879032258065,8.17540322580645,2.8033064516129,-12.29,19.91,NA,NA,NA,NA,"BA_black 2022",1,1,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",2,1,1,0,1,0,-Inf,36.551,-Inf,37.2139020571016,3.58668424183801
"BA_black","BA","2022",NA,"6 1",NA,"Y","N",0,0,0,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_2060","black",12,5,35,6,1,NA,"herbivory","6 1 - BA_black - 2022",436.55,9.57621917808219,144,179.29,8.36,95.2,153.7,10.2636813186813,22.0767222222222,1.25274193548387,5.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-2.56879032258065,8.17540322580645,2.8033064516129,-12.29,19.91,NA,NA,NA,NA,"BA_black 2022",1,1,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",2,1,1,0,1,0,-Inf,29.3456666666667,-Inf,30.3171932595847,3.37389283071663
"BA_black","BA","2022",NA,"6 1",NA,"Y","Y",0,718,3.21,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_2052","black",11,2,73,6,1,"physical_damage","herbivory","6 1 - BA_black - 2022",436.55,9.57621917808219,144,179.29,8.36,95.2,153.7,10.2636813186813,22.0767222222222,1.25274193548387,5.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-2.56879032258065,8.17540322580645,2.8033064516129,-12.29,19.91,NA,NA,NA,NA,"BA_black 2022",1,1,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",2,1,1,1,1,718,6.57646956904822,28.3316666666667,-Inf,28.8691310867541,3.32729994883762
"BA_black","BA","2022",NA,"6 1",NA,"Y","N",0,0,0,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_2053","black",11,3,1,6,1,NA,"herbivory","6 1 - BA_black - 2022",436.55,9.57621917808219,144,179.29,8.36,95.2,153.7,10.2636813186813,22.0767222222222,1.25274193548387,5.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-2.56879032258065,8.17540322580645,2.8033064516129,-12.29,19.91,NA,NA,NA,NA,"BA_black 2022",1,1,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",2,1,1,0,1,0,-Inf,33.2936666666666,-Inf,32.4336018452486,3.43375038917839
"BA_black","BA","2022",NA,"6 1",NA,"Y","N",0,0,0,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_2001","black",1,1,37,6,1,NA,"herbivory","6 1 - BA_black - 2022",436.55,9.57621917808219,144,179.29,8.36,95.2,153.7,10.2636813186813,22.0767222222222,1.25274193548387,5.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-2.56879032258065,8.17540322580645,2.8033064516129,-12.29,19.91,NA,NA,NA,NA,"BA_black 2022",1,1,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",2,1,1,0,1,0,-Inf,29.7486666666667,-Inf,28.909825052384,3.32930506335267
"BA_black","BA","2022",NA,"6 1",NA,"Y","N",0,0,0,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_2002","black",1,2,93,6,1,NA,NA,"6 1 - BA_black - 2022",436.55,9.57621917808219,144,179.29,8.36,95.2,153.7,10.2636813186813,22.0767222222222,1.25274193548387,5.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-2.56879032258065,8.17540322580645,2.8033064516129,-12.29,19.91,NA,NA,NA,NA,"BA_black 2022",1,1,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",2,1,1,0,1,0,-Inf,25.1323333333334,-Inf,23.9878480769994,3.14718881137378
"BA_black","BA","2022",NA,"6 1",NA,"Y","Y",0,30,0.929,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_2003","black",1,3,47,6,1,"herbivory","herbivory","6 1 - BA_black - 2022",436.55,9.57621917808219,144,179.29,8.36,95.2,153.7,10.2636813186813,22.0767222222222,1.25274193548387,5.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-2.56879032258065,8.17540322580645,2.8033064516129,-12.29,19.91,NA,NA,NA,NA,"BA_black 2022",1,1,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",2,1,1,1,1,30,3.40119738166216,39.02,-Inf,38.8237437097502,3.62971513206375
"BA_black","BA","2022",NA,"6 1",NA,"Y","N",0,0,0,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_2004","black",1,4,36,6,1,NA,"resurrection_herbivory","6 1 - BA_black - 2022",436.55,9.57621917808219,144,179.29,8.36,95.2,153.7,10.2636813186813,22.0767222222222,1.25274193548387,5.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-2.56879032258065,8.17540322580645,2.8033064516129,-12.29,19.91,NA,NA,NA,NA,"BA_black 2022",1,1,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",2,1,1,0,1,0,-Inf,30.5796666666667,-Inf,30.2908835644714,3.38273773148285
"BA_black","BA","2022",NA,"6 1",NA,"Y","N",0,0,0,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_2005","black",1,5,72,6,1,NA,"herbivory","6 1 - BA_black - 2022",436.55,9.57621917808219,144,179.29,8.36,95.2,153.7,10.2636813186813,22.0767222222222,1.25274193548387,5.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-2.56879032258065,8.17540322580645,2.8033064516129,-12.29,19.91,NA,NA,NA,NA,"BA_black 2022",1,1,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",2,1,1,0,1,0,-Inf,37.4053333333333,-Inf,37.1169854719054,3.58752947507584
"BA_black","BA","2022",NA,"6 1",NA,"Y","Y",0,639,3.66,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_2046","black",10,1,86,6,1,"physical_damage","herbivory","6 1 - BA_black - 2022",436.55,9.57621917808219,144,179.29,8.36,95.2,153.7,10.2636813186813,22.0767222222222,1.25274193548387,5.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-2.56879032258065,8.17540322580645,2.8033064516129,-12.29,19.91,NA,NA,NA,NA,"BA_black 2022",1,1,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",2,1,1,1,1,639,6.45990445437753,29.615,-Inf,27.0896329011617,3.25936551526332
"BA_black","BA","2022",NA,"6 1",NA,"N","N",0,0,0,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_2047","black",10,2,38,6,1,NA,NA,"6 1 - BA_black - 2022",436.55,9.57621917808219,144,179.29,8.36,95.2,153.7,10.2636813186813,22.0767222222222,1.25274193548387,5.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-2.56879032258065,8.17540322580645,2.8033064516129,-12.29,19.91,NA,NA,NA,NA,"BA_black 2022",1,1,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",2,1,1,0,0,0,-Inf,24.5016666666667,-Inf,24.0968608849356,3.14358326505046
"BA_black","BA","2022",NA,"6 1",NA,"Y","N",0,0,0,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_2048","black",10,3,18,6,1,NA,NA,"6 1 - BA_black - 2022",436.55,9.57621917808219,144,179.29,8.36,95.2,153.7,10.2636813186813,22.0767222222222,1.25274193548387,5.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-2.56879032258065,8.17540322580645,2.8033064516129,-12.29,19.91,NA,NA,NA,NA,"BA_black 2022",1,1,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",2,1,1,0,1,0,-Inf,28.697,-Inf,30.1142194296984,3.37361305620575
"BA_black","BA","2022",NA,"6 1",NA,"Y","Y",0,413,3.77,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_2049","black",10,4,105,6,1,"physical_damage","herbivory","6 1 - BA_black - 2022",436.55,9.57621917808219,144,179.29,8.36,95.2,153.7,10.2636813186813,22.0767222222222,1.25274193548387,5.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-2.56879032258065,8.17540322580645,2.8033064516129,-12.29,19.91,NA,NA,NA,NA,"BA_black 2022",1,1,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",2,1,1,1,1,413,6.02344759296103,24.6156666666667,-Inf,27.4480319584039,3.28083969471219
"BA_black","BA","2022",NA,"6 1",NA,"Y","N",0,0,0,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_2050","black",10,5,49,6,1,NA,"frost_heave","6 1 - BA_black - 2022",436.55,9.57621917808219,144,179.29,8.36,95.2,153.7,10.2636813186813,22.0767222222222,1.25274193548387,5.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-2.56879032258065,8.17540322580645,2.8033064516129,-12.29,19.91,NA,NA,NA,NA,"BA_black 2022",1,1,1,"Unknown",NA,NA,NA,NA,NA,-0.652897093354021,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",2,1,1,0,1,0,-Inf,28.224,-Inf,29.1778776740394,3.34290819796045
