value
2.5680580305776584
1.5069049084990465
3.071183804134216
93.7570380552019
3.0099282791245434
3.2707690674807472
3.416427532783459
6.806385365477882
10.610424156765776
2.774401476223746
2.9765614724409133
148.71853823640592
26.133788730426218
7.0601291935572785
16.449551186454947
67.82022605043134
22.828644297013025
60.80459042065269
62.282885547988954
