value
8.968982185883316
14.268534273274927
37.414766460081694
875.6351479586839
30.5627387953183
-7.632856802559257
38.19559559787754
7.124629048569308
11.867082683671248
20.051323278988374
-1.43933660929358
379.6923687315635
58.910722713864274
9.783581120943948
49.34578212367781
151.80598820058995
39.104584070796456
76.06163716814156
98.69556932153391
