"","Site","Date","Color","Temp_C"
"522","Wildcat",2022-01-07,"White",2.18749997764826
"523","Wildcat",2022-01-08,"Black",3.3250000551343
"524","Wildcat",2022-01-08,"White",1.83750000875443
"525","Wildcat",2022-01-09,"Black",0.84999999217689
"526","Wildcat",2022-01-09,"White",0.474999994970858
"527","Wildcat",2022-01-10,"Black",0.225000007078052
"528","Wildcat",2022-01-10,"White",-0.112499999813735
"529","Wildcat",2022-01-11,"Black",0.33750000782311
"530","Wildcat",2022-01-11,"White",-0.0874999957159162
"531","Wildcat",2022-01-12,"Black",0.337499994784594
"532","Wildcat",2022-01-12,"White",-0.449999965727329
"533","Wildcat",2022-01-13,"Black",0.724999999627471
"534","Wildcat",2022-01-13,"White",-0.299999982118607
"535","Wildcat",2022-01-14,"Black",5.15000019222498
"536","Wildcat",2022-01-14,"White",0.450000006705523
"537","Wildcat",2022-01-15,"Black",0.400000013411045
"538","Wildcat",2022-01-15,"White",0.250000007450581
"539","Wildcat",2022-01-16,"Black",0.549999989569187
"540","Wildcat",2022-01-16,"White",0.25000000372529
"541","Wildcat",2022-01-17,"Black",0.400000013411045
"542","Wildcat",2022-01-17,"White",0.200000006705523
"543","Wildcat",2022-01-18,"Black",1.60000000149012
"544","Wildcat",2022-01-18,"White",0.300000000745058
"545","Wildcat",2022-01-19,"Black",1.60000005364418
"546","Wildcat",2022-01-19,"White",0.450000002980232
"547","Wildcat",2022-01-20,"Black",1.90000003576279
"548","Wildcat",2022-01-20,"White",0.500000014901161
"549","Wildcat",2022-01-21,"Black",4.5000001937151
"550","Wildcat",2022-01-21,"White",0.700000002980232
"551","Wildcat",2022-01-22,"Black",2.65000004693866
"552","Wildcat",2022-01-22,"White",0.550000011920929
"553","Wildcat",2022-01-23,"Black",2.7999999076128
"554","Wildcat",2022-01-23,"White",0.650000005960464
"555","Wildcat",2022-01-24,"Black",1.40000002458692
"556","Wildcat",2022-01-24,"White",0.500000014901161
"557","Wildcat",2022-01-25,"Black",3.30000004172325
"558","Wildcat",2022-01-25,"White",0.600000001490116
"559","Wildcat",2022-01-26,"Black",0.300000011920929
"560","Wildcat",2022-01-26,"White",0.450000017881393
"561","Wildcat",2022-01-27,"Black",-0.699999988079071
"562","Wildcat",2022-01-27,"White",0.0999999940395355
"563","Wildcat",2022-01-28,"Black",-2.04999995231628
"564","Wildcat",2022-01-28,"White",-1.40000002458692
"565","Wildcat",2022-01-29,"Black",-2.10000014305115
"566","Wildcat",2022-01-29,"White",-2.40000000596046
"567","Wildcat",2022-01-30,"Black",-3.60000000149012
"568","Wildcat",2022-01-30,"White",-3.60000002384186
"569","Wildcat",2022-01-31,"Black",0.5
"570","Wildcat",2022-01-31,"White",-2.15000004693866
"571","Wildcat",2022-02-01,"Black",-0.299999952316284
"572","Wildcat",2022-02-01,"White",-1.49999995157123
"573","Wildcat",2022-02-02,"Black",1.59999990463257
"574","Wildcat",2022-02-02,"White",-1.30000004172325
"575","Wildcat",2022-02-03,"Black",3.80000019073486
"576","Wildcat",2022-02-03,"White",-0.349999964237213
"577","Wildcat",2022-02-04,"Black",1.04999995231628
"578","Wildcat",2022-02-04,"White",-1.89999999850988
"579","Wildcat",2022-02-05,"Black",2.59999990463257
"580","Wildcat",2022-02-05,"White",-2.00000004470348
"581","Wildcat",2022-02-06,"Black",6.39999985694885
"582","Wildcat",2022-02-06,"White",-1.30000004172325
"583","Wildcat",2022-02-07,"Black",2.50000023841858
"584","Wildcat",2022-02-07,"White",-1.40000002086163
"585","Wildcat",2022-02-08,"Black",5.84999990463257
"586","Wildcat",2022-02-08,"White",-1.49999997019768
"587","Wildcat",2022-02-09,"Black",8.09999966621399
"588","Wildcat",2022-02-09,"White",-0.449999988079071
"589","Wildcat",2022-02-10,"Black",11.4000000059605
"590","Wildcat",2022-02-10,"White",0.849999986588955
"591","Wildcat",2022-02-11,"Black",9.54999980330467
"592","Wildcat",2022-02-11,"White",1.90000000596046
"593","Wildcat",2022-02-12,"Black",6.05000019073486
"594","Wildcat",2022-02-12,"White",0.550000000745058
"595","Wildcat",2022-02-13,"Black",7.64999961853027
"596","Wildcat",2022-02-13,"White",0.25
"597","Wildcat",2022-02-14,"Black",7.30000019073486
"598","Wildcat",2022-02-14,"White",0.599999975413084
"599","Wildcat",2022-02-15,"Black",6.25000011920929
"600","Wildcat",2022-02-15,"White",2.15000003576279
"601","Wildcat",2022-02-16,"Black",6.3499998152256
"602","Wildcat",2022-02-16,"White",3
"603","Wildcat",2022-02-17,"Black",9.60000038146973
"604","Wildcat",2022-02-17,"White",4.35000020265579
"605","Wildcat",2022-02-18,"Black",12.200000166893
"606","Wildcat",2022-02-18,"White",4.5
"607","Wildcat",2022-02-19,"Black",12.6500003933907
"608","Wildcat",2022-02-19,"White",5.1499999165535
"609","Wildcat",2022-02-20,"Black",6.8999999165535
"610","Wildcat",2022-02-20,"White",4.79999989271164
"611","Wildcat",2022-02-21,"Black",7.84999960660934
"612","Wildcat",2022-02-21,"White",3.79999995231628
"613","Wildcat",2022-02-22,"Black",-0.449999928474426
"614","Wildcat",2022-02-22,"White",0.649999976158142
"615","Wildcat",2022-02-23,"Black",0.950000286102295
"616","Wildcat",2022-02-23,"White",-0.900000005960464
"617","Wildcat",2022-02-24,"Black",2.14999985694885
"618","Wildcat",2022-02-24,"White",-0.650000005960464
"619","Wildcat",2022-02-25,"Black",5.39999985694885
"620","Wildcat",2022-02-25,"White",-1.35000002384186
"621","Wildcat",2022-02-26,"Black",1.59999990463257
"622","Wildcat",2022-02-26,"White",-2.00000008940697
"623","Wildcat",2022-02-27,"Black",5.80000007152557
"624","Wildcat",2022-02-27,"White",0.25
"625","Wildcat",2022-02-28,"Black",8.25000023841858
"626","Wildcat",2022-02-28,"White",1.8500000461936
"627","Wildcat",2022-03-01,"Black",13.8499997854233
"628","Wildcat",2022-03-01,"White",4.60000009834766
"629","Wildcat",2022-03-02,"Black",14.3999999761581
"630","Wildcat",2022-03-02,"White",7.25000017881393
"631","Wildcat",2022-03-03,"Black",13.7999999523163
"632","Wildcat",2022-03-03,"White",7.99999976158142
"633","Wildcat",2022-03-04,"Black",10.8999999761581
"634","Wildcat",2022-03-04,"White",6.69999992847443
"635","Wildcat",2022-03-05,"Black",9.9000001847744
"636","Wildcat",2022-03-05,"White",6.04999989271164
"637","Wildcat",2022-03-06,"Black",7.25000017881393
"638","Wildcat",2022-03-06,"White",4.75
"639","Wildcat",2022-03-07,"Black",10.0999996066093
"640","Wildcat",2022-03-07,"White",6.44999980926514
"641","Wildcat",2022-03-08,"Black",7
"642","Wildcat",2022-03-08,"White",5.3000001013279
"643","Wildcat",2022-03-09,"Black",2.72500005550683
"644","Wildcat",2022-03-09,"White",2.0250000031665
"645","Wildcat",2022-03-10,"Black",4.7250000834465
"646","Wildcat",2022-03-10,"White",1.43749997764826
"647","Wildcat",2022-03-11,"Black",7.43750002421439
"648","Wildcat",2022-03-11,"White",5.13750004861504
"649","Wildcat",2022-03-12,"Black",9.97499971091747
"650","Wildcat",2022-03-12,"White",7.9250001180917
"651","Wildcat",2022-03-13,"Black",9.28749996423721
"652","Wildcat",2022-03-13,"White",8.19999998807907
"653","Wildcat",2022-03-14,"Black",10.4750001132488
"654","Wildcat",2022-03-14,"White",8.92499983310699
"655","Wildcat",2022-03-15,"Black",12.5500001311302
"656","Wildcat",2022-03-15,"White",11.1374999880791
"657","Wildcat",2022-03-16,"Black",10.8249999880791
"658","Wildcat",2022-03-16,"White",9.0249999165535
"659","Wildcat",2022-03-17,"Black",8.02500013262033
"660","Wildcat",2022-03-17,"White",6.6374998986721
"661","Wildcat",2022-03-18,"Black",12.6999998688698
"662","Wildcat",2022-03-18,"White",10.3249998688698
"663","Wildcat",2022-03-19,"Black",12.1749997735023
"664","Wildcat",2022-03-19,"White",10.3624999523163
"665","Wildcat",2022-03-20,"Black",7.98749996721745
"666","Wildcat",2022-03-20,"White",6.38749998807907
"667","Wildcat",2022-03-21,"Black",10.0500001311302
"668","Wildcat",2022-03-21,"White",8.09999993443489
"669","Wildcat",2022-03-22,"Black",13.8625001907349
"670","Wildcat",2022-03-22,"White",11.3749998211861
"671","Wildcat",2022-03-23,"Black",15.5999997258186
"672","Wildcat",2022-03-23,"White",12.8624999523163
"673","Wildcat",2022-03-24,"Black",17.5749998092651
"674","Wildcat",2022-03-24,"White",14.5124999284744
"675","Wildcat",2022-03-25,"Black",17.6874998211861
"676","Wildcat",2022-03-25,"White",14.3125000596046
"677","Wildcat",2022-03-26,"Black",19.512500166893
"678","Wildcat",2022-03-26,"White",16.1125000715256
"679","Wildcat",2022-03-27,"Black",16.2124998569489
"680","Wildcat",2022-03-27,"White",13.3250001072884
"681","Wildcat",2022-03-28,"Black",16.1750000715256
"682","Wildcat",2022-03-28,"White",13.8999999761581
"683","Wildcat",2022-03-29,"Black",16.5375000238419
"684","Wildcat",2022-03-29,"White",14.4749999046326
"685","Wildcat",2022-03-30,"Black",14.9750001430511
"686","Wildcat",2022-03-30,"White",12.8125
"687","Wildcat",2022-03-31,"Black",12.6625002622604
"688","Wildcat",2022-03-31,"White",10.2374999523163
"689","Wildcat",2022-04-01,"Black",14.4499998092651
"690","Wildcat",2022-04-01,"White",11.3000001609325
"691","Wildcat",2022-04-02,"Black",15.3499998450279
"692","Wildcat",2022-04-02,"White",12.3875000476837
"693","Wildcat",2022-04-03,"Black",14.5875000953674
"694","Wildcat",2022-04-03,"White",11.6374997198582
"695","Wildcat",2022-04-04,"Black",15.2124997377396
"696","Wildcat",2022-04-04,"White",13.5624996423721
"697","Wildcat",2022-04-05,"Black",10.8125001788139
"698","Wildcat",2022-04-05,"White",8.81250005960464
"699","Wildcat",2022-04-06,"Black",14.4750001430511
"700","Wildcat",2022-04-06,"White",10.9875000864267
"701","Wildcat",2022-04-07,"Black",15.4875001311302
"702","Wildcat",2022-04-07,"White",12.2875002026558
"703","Wildcat",2022-04-08,"Black",16.0000000596046
"704","Wildcat",2022-04-08,"White",13.0999998450279
"705","Wildcat",2022-04-09,"Black",12.7249999642372
"706","Wildcat",2022-04-09,"White",10.2499999701977
"707","Wildcat",2022-04-10,"Black",8.7124999165535
"708","Wildcat",2022-04-10,"White",6.87499994039536
"709","Wildcat",2022-04-11,"Black",8.47499996423721
"710","Wildcat",2022-04-11,"White",6.9375
"711","Wildcat",2022-04-12,"Black",10.0124999582767
"712","Wildcat",2022-04-12,"White",7.92499980330467
"713","Wildcat",2022-04-13,"Black",8.43749998509884
"714","Wildcat",2022-04-13,"White",6.60000003874302
"715","Wildcat",2022-04-14,"Black",10.1875000596046
"716","Wildcat",2022-04-14,"White",8.41249990463257
"717","Wildcat",2022-04-15,"Black",12.9499998688698
"718","Wildcat",2022-04-15,"White",10.0500001013279
"719","Wildcat",2022-04-16,"Black",11.6999998688698
"720","Wildcat",2022-04-16,"White",9.83749997615814
"721","Wildcat",2022-04-17,"Black",14.7375002801418
"722","Wildcat",2022-04-17,"White",11.2624997794628
"723","Wildcat",2022-04-18,"Black",15.0249999165535
"724","Wildcat",2022-04-18,"White",12.3749998211861
"725","Wildcat",2022-04-19,"Black",16.5124999284744
"726","Wildcat",2022-04-19,"White",13.5250000357628
"727","Wildcat",2022-04-20,"Black",15.4125002622604
"728","Wildcat",2022-04-20,"White",12.9750000238419
"729","Wildcat",2022-04-21,"Black",15.262500166893
"730","Wildcat",2022-04-21,"White",12.9500000476837
"731","Wildcat",2022-04-22,"Black",15.3374998569489
"732","Wildcat",2022-04-22,"White",13.1124999523163
"733","Wildcat",2022-04-23,"Black",15.4375001788139
"734","Wildcat",2022-04-23,"White",13.2875000238419
"735","Wildcat",2022-04-24,"Black",19.5125000476837
"736","Wildcat",2022-04-24,"White",15.6500000357628
"737","Wildcat",2022-04-25,"Black",16.0250000357628
"738","Wildcat",2022-04-25,"White",13.3500000238419
"739","Wildcat",2022-04-26,"Black",18.2500002384186
"740","Wildcat",2022-04-26,"White",15.7750000953674
"741","Wildcat",2022-04-27,"Black",18.6750000715256
"742","Wildcat",2022-04-27,"White",15.7125000953674
"743","Wildcat",2022-04-28,"Black",13.3500000238419
"744","Wildcat",2022-04-28,"White",11.5374999642372
"745","Wildcat",2022-04-29,"Black",15.9000000357628
"746","Wildcat",2022-04-29,"White",12.9875000715256
"747","Wildcat",2022-04-30,"Black",13.6000000238419
"748","Wildcat",2022-04-30,"White",11.2374998927116
"749","Wildcat",2022-05-01,"Black",16.3374997377396
"750","Wildcat",2022-05-01,"White",14.387500166893
"751","Wildcat",2022-05-02,"Black",13.0625001192093
"752","Wildcat",2022-05-02,"White",11.4750000834465
"753","Wildcat",2022-05-03,"Black",14.5874999165535
"754","Wildcat",2022-05-03,"White",13.0250000357628
"755","Wildcat",2022-05-04,"Black",20.9624999761581
"756","Wildcat",2022-05-04,"White",17.5500000715256
"757","Wildcat",2022-05-05,"Black",20.2875001430511
"758","Wildcat",2022-05-05,"White",17.8500002622604
"759","Wildcat",2022-05-06,"Black",21.6625000238419
"760","Wildcat",2022-05-06,"White",18.6500002145767
"761","Wildcat",2022-05-07,"Black",16.299999833107
"762","Wildcat",2022-05-07,"White",13.9749997854233
"763","Wildcat",2022-05-08,"Black",14.3750002980232
"764","Wildcat",2022-05-08,"White",11.9749999642372
"765","Wildcat",2022-05-09,"Black",13.8875000476837
"766","Wildcat",2022-05-09,"White",11.4374998807907
"767","Wildcat",2022-05-10,"Black",16.0750001072884
"768","Wildcat",2022-05-10,"White",12.987499922514
"769","Wildcat",2022-05-11,"Black",18.0749999284744
"770","Wildcat",2022-05-11,"White",15.2625002264977
"771","Wildcat",2022-05-12,"Black",18.8624999523163
"772","Wildcat",2022-05-12,"White",15.7125000953674
"773","Wildcat",2022-05-13,"Black",21.8624999523163
"774","Wildcat",2022-05-13,"White",18.3874999284744
"775","Wildcat",2022-05-14,"Black",21.75
"776","Wildcat",2022-05-14,"White",18.762500166893
"777","Wildcat",2022-05-15,"Black",23.9875000715256
"778","Wildcat",2022-05-15,"White",20.6125001907349
"779","Wildcat",2022-05-16,"Black",26.3124997615814
"780","Wildcat",2022-05-16,"White",23.8125001192093
"781","Wildcat",2022-05-17,"Black",26.6250004768372
"782","Wildcat",2022-05-17,"White",23.400000333786
"783","Wildcat",2022-05-18,"Black",23.8500001430511
"784","Wildcat",2022-05-18,"White",21.1000000238419
"785","Wildcat",2022-05-19,"Black",17.9750002622604
"786","Wildcat",2022-05-19,"White",15.8374998569489
"787","Wildcat",2022-05-20,"Black",22.5500001907349
"788","Wildcat",2022-05-20,"White",19.2374997138977
"789","Wildcat",2022-05-21,"Black",22.5999997854233
"790","Wildcat",2022-05-21,"White",19.3624995946884
"791","Wildcat",2022-05-22,"Black",24.8499994277954
"792","Wildcat",2022-05-22,"White",21.3249994516373
"793","Wildcat",2022-05-23,"Black",25.3750002384186
"794","Wildcat",2022-05-23,"White",21.8249999284744
"795","Wildcat",2022-05-24,"Black",26.9124999046326
"796","Wildcat",2022-05-24,"White",23.4750006198883
"797","Wildcat",2022-05-25,"Black",30.362499833107
"798","Wildcat",2022-05-25,"White",26.424999833107
"799","Wildcat",2022-05-26,"Black",31.6624999046326
"800","Wildcat",2022-05-26,"White",28.0124998092651
"801","Wildcat",2022-05-27,"Black",27.7999999523163
"802","Wildcat",2022-05-27,"White",25.1124999523163
"803","Wildcat",2022-05-28,"Black",23.6250001192093
"804","Wildcat",2022-05-28,"White",21.0249999761581
"805","Wildcat",2022-05-29,"Black",13.3875000476837
"806","Wildcat",2022-05-29,"White",12.4874999523163
"807","Wildcat",2022-05-30,"Black",13.0500000715256
"808","Wildcat",2022-05-30,"White",11.9125000238419
"809","Wildcat",2022-05-31,"Black",21.1499998569489
"810","Wildcat",2022-05-31,"White",18.3375000953674
"811","Wildcat",2022-06-01,"Black",24.3125002384186
"812","Wildcat",2022-06-01,"White",20.9624999761581
"813","Wildcat",2022-06-02,"Black",24.5
"814","Wildcat",2022-06-02,"White",21.799999833107
"815","Wildcat",2022-06-03,"Black",26.4499995708466
"816","Wildcat",2022-06-03,"White",23.7749998569489
"817","Wildcat",2022-06-04,"Black",22.2374999523163
"818","Wildcat",2022-06-04,"White",19.9874999523163
"819","Wildcat",2022-06-05,"Black",23.0250000953674
"820","Wildcat",2022-06-05,"White",20.8375002145767
"821","Wildcat",2022-06-06,"Black",24.6875002384186
"822","Wildcat",2022-06-06,"White",22.537499666214
"823","Wildcat",2022-06-07,"Black",26.424999833107
"824","Wildcat",2022-06-07,"White",23.1124999523163
"825","Wildcat",2022-06-08,"Black",24.6499998569489
"826","Wildcat",2022-06-08,"White",21.6624999046326
"827","Wildcat",2022-06-09,"Black",28.3374998569489
"828","Wildcat",2022-06-09,"White",24.9625008106232
"829","Wildcat",2022-06-10,"Black",33.1875002384186
"830","Wildcat",2022-06-10,"White",29.3749997615814
"831","Wildcat",2022-06-11,"Black",31.1749999523163
"832","Wildcat",2022-06-11,"White",28.5499997138977
"833","Wildcat",2022-06-12,"Black",19.9874999523163
"834","Wildcat",2022-06-12,"White",18.6125003099442
"835","Wildcat",2022-06-13,"Black",16.8624999523163
"836","Wildcat",2022-06-13,"White",15.8374997377396
"837","Wildcat",2022-06-14,"Black",18.2000002861023
"838","Wildcat",2022-06-14,"White",16.4249997138977
"839","Wildcat",2022-06-15,"Black",23.2500004768372
"840","Wildcat",2022-06-15,"White",19.637500166893
"841","Wildcat",2022-06-16,"Black",27.5125002861023
"842","Wildcat",2022-06-16,"White",24.8875002861023
"843","Wildcat",2022-06-17,"Black",25.5249998569489
"844","Wildcat",2022-06-17,"White",23.2000000476837
"845","Wildcat",2022-06-18,"Black",27.5000002384186
"846","Wildcat",2022-06-18,"White",24.387500166893
"847","Wildcat",2022-06-19,"Black",23.875
"848","Wildcat",2022-06-19,"White",21.375
"849","Wildcat",2022-06-20,"Black",27.6125000715256
"850","Wildcat",2022-06-20,"White",24.2124999761581
"851","Wildcat",2022-06-21,"Black",29.875
"852","Wildcat",2022-06-21,"White",25.6875002384186
"853","Wildcat",2022-06-22,"Black",32.1625001430511
"854","Wildcat",2022-06-22,"White",27.7750000953674
"855","Wildcat",2022-06-23,"Black",33.3625001907349
"856","Wildcat",2022-06-23,"White",29.5499999523163
"857","Wildcat",2022-06-24,"Black",31.7999999523163
"858","Wildcat",2022-06-24,"White",28.3249998092651
"859","Wildcat",2022-06-25,"Black",32.3125004768372
"860","Wildcat",2022-06-25,"White",28.0999999046326
"861","Wildcat",2022-06-26,"Black",33.7874999046326
"862","Wildcat",2022-06-26,"White",29.3499994277954
"863","Wildcat",2022-06-27,"Black",36.2750000953674
"864","Wildcat",2022-06-27,"White",31.7124998569489
"865","Wildcat",2022-06-28,"Black",37.8499999046326
"866","Wildcat",2022-06-28,"White",34.0999999046326
"867","Wildcat",2022-06-29,"Black",34.3125004768372
"868","Wildcat",2022-06-29,"White",30.7374997138977
"869","Wildcat",2022-06-30,"Black",35.4124999046326
"870","Wildcat",2022-06-30,"White",31.1875
"871","Wildcat",2022-07-01,"Black",36.1875
"872","Wildcat",2022-07-01,"White",32.5625
"873","Wildcat",2022-07-02,"Black",35.525000333786
"874","Wildcat",2022-07-02,"White",31.7000005245209
"875","Wildcat",2022-07-03,"Black",34.6999998092651
"876","Wildcat",2022-07-03,"White",31.6250002384186
"877","Wildcat",2022-07-04,"Black",34.1999995708466
"878","Wildcat",2022-07-04,"White",30.75
"879","Wildcat",2022-07-05,"Black",35.375
"880","Wildcat",2022-07-05,"White",31.8000004291534
"881","Wildcat",2022-07-06,"Black",37.0999994277954
"882","Wildcat",2022-07-06,"White",33.6249997615814
"883","Wildcat",2022-07-07,"Black",37.2875001430511
"884","Wildcat",2022-07-07,"White",33.775000333786
"885","Wildcat",2022-07-08,"Black",37.4499998092651
"886","Wildcat",2022-07-08,"White",33.974999666214
"887","Wildcat",2022-07-09,"Black",37.3875000476837
"888","Wildcat",2022-07-09,"White",34.074999332428
"889","Wildcat",2022-07-10,"Black",36.1375002861023
"890","Wildcat",2022-07-10,"White",33.0250000953674
"891","Wildcat",2022-07-11,"Black",36.625
"892","Wildcat",2022-07-11,"White",33.1000001430511
"893","Wildcat",2022-07-12,"Black",38.962500333786
"894","Wildcat",2022-07-12,"White",34.5750002861023
"895","Wildcat",2022-07-13,"Black",39.5499999523163
"896","Wildcat",2022-07-13,"White",35.5624992847443
"897","Wildcat",2022-07-14,"Black",39.7874999046326
"898","Wildcat",2022-07-14,"White",36.0249998569489
"899","Wildcat",2022-07-15,"Black",40.6749999523163
"900","Wildcat",2022-07-15,"White",36.3374993801117
"901","Wildcat",2022-07-16,"Black",40.1874997615814
"902","Wildcat",2022-07-16,"White",36.0750000476837
"903","Wildcat",2022-07-17,"Black",38.7250003814697
"904","Wildcat",2022-07-17,"White",34.0999994277954
"905","Wildcat",2022-07-18,"Black",37.3499999046326
"906","Wildcat",2022-07-18,"White",33.8750002384186
"907","Wildcat",2022-07-19,"Black",38.1500000953674
"908","Wildcat",2022-07-19,"White",33.7874994277954
"909","Wildcat",2022-07-20,"Black",40.0625
"910","Wildcat",2022-07-20,"White",35.8750002384186
"911","Wildcat",2022-07-21,"Black",39.9249999523163
"912","Wildcat",2022-07-21,"White",36.1499996185303
"913","Wildcat",2022-07-22,"Black",39.7625000476837
"914","Wildcat",2022-07-22,"White",36.0874996185303
"915","Wildcat",2022-07-23,"Black",39.0500001907349
"916","Wildcat",2022-07-23,"White",35.0875000953674
"917","Wildcat",2022-07-24,"Black",37.8000001907349
"918","Wildcat",2022-07-24,"White",34.4375
"919","Wildcat",2022-07-25,"Black",39.4125001430511
"920","Wildcat",2022-07-25,"White",35.6499998569489
"921","Wildcat",2022-07-26,"Black",40.3125002384186
"922","Wildcat",2022-07-26,"White",36.7750000953674
"923","Wildcat",2022-07-27,"Black",41.5999999046326
"924","Wildcat",2022-07-27,"White",38.0625
"925","Wildcat",2022-07-28,"Black",42.1125001907349
"926","Wildcat",2022-07-28,"White",38.7375001907349
"927","Wildcat",2022-07-29,"Black",41.9625000953674
"928","Wildcat",2022-07-29,"White",38.6625001430511
"929","Wildcat",2022-07-30,"Black",41.8999998569489
"930","Wildcat",2022-07-30,"White",38
"931","Cheyenne",2021-10-15,"Black",8.52222220102946
"932","Cheyenne",2021-10-15,"White",6.89166661103566
"933","Cheyenne",2021-10-16,"Black",10.2430555389987
"934","Cheyenne",2021-10-16,"White",7.81874997913837
"935","Cheyenne",2021-10-17,"Black",12.0263888703452
"936","Cheyenne",2021-10-17,"White",9.56874995430311
"937","Cheyenne",2021-10-18,"Black",13.5597221851349
"938","Cheyenne",2021-10-18,"White",11.1375000675519
"939","Cheyenne",2021-10-19,"Black",8.09166665871938
"940","Cheyenne",2021-10-19,"White",7.25000000993411
"941","Cheyenne",2021-10-20,"Black",8.03472222553359
"942","Cheyenne",2021-10-20,"White",6.5458333392938
"943","Cheyenne",2021-10-21,"Black",8.84861109322972
"944","Cheyenne",2021-10-21,"White",7.04166668156783
"945","Cheyenne",2021-10-22,"Black",10.7402778069178
"946","Cheyenne",2021-10-22,"White",8.56458336114883
"947","Cheyenne",2021-10-23,"Black",9.29722221030129
"948","Cheyenne",2021-10-23,"White",7.77708338697751
"949","Cheyenne",2021-10-24,"Black",9.58888882398605
"950","Cheyenne",2021-10-24,"White",7.76666671037674
"951","Cheyenne",2021-10-25,"Black",9.54999997880724
"952","Cheyenne",2021-10-25,"White",7.68750003973643
"953","Cheyenne",2021-10-26,"Black",8.74444446961085
"954","Cheyenne",2021-10-26,"White",7.35208332538605
"955","Cheyenne",2021-10-27,"Black",6.82222225930956
"956","Cheyenne",2021-10-27,"White",5.62083333730698
"957","Cheyenne",2021-10-28,"Black",7.56805553701189
"958","Cheyenne",2021-10-28,"White",6.38125000397364
"959","Cheyenne",2021-10-29,"Black",9.86111113760206
"960","Cheyenne",2021-10-29,"White",7.94999998807907
"961","Cheyenne",2021-10-30,"Black",9.92361115747028
"962","Cheyenne",2021-10-30,"White",8.25833331545194
"963","Cheyenne",2021-10-31,"Black",6.38750000132455
"964","Cheyenne",2021-10-31,"White",5.58541663984458
"965","Cheyenne",2021-11-01,"Black",3.28472220897675
"966","Cheyenne",2021-11-01,"White",3.13125000397364
"967","Cheyenne",2021-11-02,"Black",4.74166665640142
"968","Cheyenne",2021-11-02,"White",4.11666663984458
"969","Cheyenne",2021-11-03,"Black",6.21249999768204
"970","Cheyenne",2021-11-03,"White",4.78958334028721
"971","Cheyenne",2021-11-04,"Black",7.64027777645323
"972","Cheyenne",2021-11-04,"White",5.71041670938333
"973","Cheyenne",2021-11-05,"Black",8.96388887696796
"974","Cheyenne",2021-11-05,"White",7.10000001390775
"975","Cheyenne",2021-11-06,"Black",8.78055557608604
"976","Cheyenne",2021-11-06,"White",6.93541665375233
"977","Cheyenne",2021-11-07,"Black",9.13888890213437
"978","Cheyenne",2021-11-07,"White",7.40416664878527
"979","Cheyenne",2021-11-08,"Black",7.77777781751421
"980","Cheyenne",2021-11-08,"White",6.03125000496705
"981","Cheyenne",2021-11-09,"Black",6.42868053184615
"982","Cheyenne",2021-11-09,"White",4.87569442888101
"983","Cheyenne",2021-11-10,"Black",6.82222225268682
"984","Cheyenne",2021-11-10,"White",5.64999998609225
"985","Cheyenne",2021-11-11,"Black",4.40833330651124
"986","Cheyenne",2021-11-11,"White",3.36041666815678
"987","Cheyenne",2021-11-12,"Black",4.84583335287041
"988","Cheyenne",2021-11-12,"White",3.69374999652306
"989","Cheyenne",2021-11-13,"Black",7.08749998940362
"990","Cheyenne",2021-11-13,"White",6.14791664481163
"991","Cheyenne",2021-11-14,"Black",6.82083335849974
"992","Cheyenne",2021-11-14,"White",5.81250002980232
"993","Cheyenne",2021-11-15,"Black",9.5930555595292
"994","Cheyenne",2021-11-15,"White",8.36041667064031
"995","Cheyenne",2021-11-16,"Black",8.52638892332713
"996","Cheyenne",2021-11-16,"White",7.61041667064031
"997","Cheyenne",2021-11-17,"Black",3.69861109823816
"998","Cheyenne",2021-11-17,"White",2.98958332339923
"999","Cheyenne",2021-11-18,"Black",1.03333333662401
"1000","Cheyenne",2021-11-18,"White",0.133333334544053
"1001","Cheyenne",2021-11-19,"Black",5.66527780393759
"1002","Cheyenne",2021-11-19,"White",4.06458334500591
"1003","Cheyenne",2021-11-20,"Black",3.97361107998424
"1004","Cheyenne",2021-11-20,"White",3.16875000049671
"1005","Cheyenne",2021-11-21,"Black",3.4888889182152
"1006","Cheyenne",2021-11-21,"White",2.18124999602636
"1007","Cheyenne",2021-11-22,"Black",5.1388888715042
"1008","Cheyenne",2021-11-22,"White",2.85789472178409
"1009","Cheyenne",2021-11-23,"Black",5.17500001026524
"1010","Cheyenne",2021-11-23,"White",3.85416665673256
"1011","Cheyenne",2021-11-24,"Black",3.43055555286507
"1012","Cheyenne",2021-11-24,"White",2.68958330899477
"1013","Cheyenne",2021-11-25,"Black",1.88194444930802
"1014","Cheyenne",2021-11-25,"White",0.764583318028599
"1015","Cheyenne",2021-11-26,"Black",5.6000000304646
"1016","Cheyenne",2021-11-26,"White",4.36458334326744
"1017","Cheyenne",2021-11-27,"Black",4.429166648123
"1018","Cheyenne",2021-11-27,"White",3.4916666423281
"1019","Cheyenne",2021-11-28,"Black",4.38750001343174
"1020","Cheyenne",2021-11-28,"White",3.30208330973983
"1021","Cheyenne",2021-11-29,"Black",7.62222225136227
"1022","Cheyenne",2021-11-29,"White",6.48541668057442
"1023","Cheyenne",2021-11-30,"Black",6.25555555025737
"1024","Cheyenne",2021-11-30,"White",5.22291664779186
"1025","Cheyenne",2021-12-01,"Black",7.58749998278088
"1026","Cheyenne",2021-12-01,"White",6.52916671832403
"1027","Cheyenne",2021-12-02,"Black",8.95138890213437
