"","site","site_old","year","Treatment","Transect","Distance","Emerged","Reproduced","neighbors","Fecundity","Biomass","fecundityflag","notesFlag","Lat","Lon","annual","unknown","perennial","shrub","Type","plantID","albedo","x","y","genotype","block","plot","note_standard_harvest","note_standard_phen","Transect_Site_Year","total_precip","MAT","seasonality","prcp.Spr","prcp.Sum","prcp.Win","prcp.Fall","tmean.Spr","tmean.Sum","tmean.Win","tmean.Fall","swe_mean.Spr","swe_mean.Sum","swe_mean.Win","swe_mean.Fall","prcp_center30d_mean","tmin_center30d_mean","tmax_center30d_mean","tavg_center30d_mean","tmin_center30d_min","tmax_center30d_max","pH","EC","OMpercent","Protein_g.kg","X..Sand","X..Clay","X..Silt","site_year","site_numeric","site_year_numeric","year_numeric","neighbors.s","perennial.s","shrub.s","annual.s","Dataset","r_train","e_train","plot_index","idx","idx_site","Obs_Fitness","Obs_Fitness_log","Predicted_Fitness_PostPred_fixed","Predicted_Fitness_log_PostPred_fixed"
"747","GreenCanyon","GreenCanyon","2022","removal","E",6,"Y","Y",1,14,0.041,0,NA,41.766018,-111.789327,21,0,0,0,"Satellite","3250",NA,NA,NA,"G214",NA,NA,NA,NA,"E - GreenCanyon - 2022",1618.68,8.65123287671233,1,410.64,350.7,177.36,679.98,11.5607692307692,21.2665,-1.84360215053763,3.99054945054945,0.0252747252747253,0,7.79903225806452,1.32967032967033,1.55532258064516,-1.5958064516129,11.7128225806452,5.05850806451613,-11.81,23.42,8.18333333333333,221.533333333333,3.21333333333333,3.32666666666667,46.144,18.072,35.784,"GreenCanyon 2022",20,28,1,-0.542145553142358,-0.325156857074449,-0.111867181655941,1.83710689734547,"Training",1,1,0,14,12,14,2.63905732961526,29.37675,-Inf
"748","GreenCanyon","GreenCanyon","2022","removal","E",6.2,"Y","Y",0,8,0.017,0,NA,41.766018,-111.789327,1,0,0,0,"Satellite","3251",NA,NA,NA,"G214",NA,NA,NA,NA,"E - GreenCanyon - 2022",1618.68,8.65123287671233,1,410.64,350.7,177.36,679.98,11.5607692307692,21.2665,-1.84360215053763,3.99054945054945,0.0252747252747253,0,7.79903225806452,1.32967032967033,1.55532258064516,-1.5958064516129,11.7128225806452,5.05850806451613,-11.81,23.42,8.18333333333333,221.533333333333,3.21333333333333,3.32666666666667,46.144,18.072,35.784,"GreenCanyon 2022",20,28,1,-0.651015980058869,-0.325156857074449,-0.111867181655941,-0.179780333330548,"Training",1,1,0,14,12,8,2.07944154167984,22.99525,-Inf
"749","GreenCanyon","GreenCanyon","2022","removal","E",6.6,"N","N",0,0,NA,0,NA,41.766018,-111.789327,25,0,0,0,"Satellite","3252",NA,NA,NA,"G214",NA,NA,NA,NA,"E - GreenCanyon - 2022",1618.68,8.65123287671233,1,410.64,350.7,177.36,679.98,11.5607692307692,21.2665,-1.84360215053763,3.99054945054945,0.0252747252747253,0,7.79903225806452,1.32967032967033,1.55532258064516,-1.5958064516129,11.7128225806452,5.05850806451613,-11.81,23.42,8.18333333333333,221.533333333333,3.21333333333333,3.32666666666667,46.144,18.072,35.784,"GreenCanyon 2022",20,28,1,-0.651015980058869,-0.325156857074449,-0.111867181655941,2.24048434348067,"Training",0,0,0,14,12,0,-Inf,37.07525,-Inf
"750","GreenCanyon","GreenCanyon","2022","removal","E",6.8,"Y","N",1,0,NA,0,NA,41.766018,-111.789327,10,0,0,0,"Satellite","3253",NA,NA,NA,"G214",NA,NA,NA,NA,"E - GreenCanyon - 2022",1618.68,8.65123287671233,1,410.64,350.7,177.36,679.98,11.5607692307692,21.2665,-1.84360215053763,3.99054945054945,0.0252747252747253,0,7.79903225806452,1.32967032967033,1.55532258064516,-1.5958064516129,11.7128225806452,5.05850806451613,-11.81,23.42,8.18333333333333,221.533333333333,3.21333333333333,3.32666666666667,46.144,18.072,35.784,"GreenCanyon 2022",20,28,1,-0.542145553142358,-0.325156857074449,-0.111867181655941,0.727818920473658,"Training",0,1,0,14,12,0,-Inf,25.04075,-Inf
"751","GreenCanyon","GreenCanyon","2022","removal","E",7,"Y","Y",1,2,0.004,0,NA,41.766018,-111.789327,7,0,0,10,"Satellite","3254",NA,NA,NA,"G214",NA,NA,NA,NA,"E - GreenCanyon - 2022",1618.68,8.65123287671233,1,410.64,350.7,177.36,679.98,11.5607692307692,21.2665,-1.84360215053763,3.99054945054945,0.0252747252747253,0,7.79903225806452,1.32967032967033,1.55532258064516,-1.5958064516129,11.7128225806452,5.05850806451613,-11.81,23.42,8.18333333333333,221.533333333333,3.21333333333333,3.32666666666667,46.144,18.072,35.784,"GreenCanyon 2022",20,28,1,-0.542145553142358,-0.325156857074449,1.46794552596509,0.425285835872256,"Training",1,1,0,14,12,2,0.693147180559945,20.75225,-Inf
"752","GreenCanyon","GreenCanyon","2022","removal","N",2.2,"Y","N",0,0,NA,0,NA,41.766018,-111.789327,5,0,0,5,"Satellite","3255",NA,NA,NA,"G214",NA,NA,NA,NA,"N - GreenCanyon - 2022",1618.68,8.65123287671233,1,410.64,350.7,177.36,679.98,11.5607692307692,21.2665,-1.84360215053763,3.99054945054945,0.0252747252747253,0,7.79903225806452,1.32967032967033,1.55532258064516,-1.5958064516129,11.7128225806452,5.05850806451613,-11.81,23.42,8.18333333333333,221.533333333333,3.21333333333333,3.32666666666667,46.144,18.072,35.784,"GreenCanyon 2022",20,28,1,-0.651015980058869,-0.325156857074449,0.678039172154576,0.223597112804655,"Training",0,1,0,14,12,0,-Inf,22.9995,-Inf
"753","GreenCanyon","GreenCanyon","2022","removal","N",2.4,"Y","N",0,0,NA,0,NA,41.766018,-111.789327,0,0,0,0,"Satellite","3256",NA,NA,NA,"G214",NA,NA,NA,NA,"N - GreenCanyon - 2022",1618.68,8.65123287671233,1,410.64,350.7,177.36,679.98,11.5607692307692,21.2665,-1.84360215053763,3.99054945054945,0.0252747252747253,0,7.79903225806452,1.32967032967033,1.55532258064516,-1.5958064516129,11.7128225806452,5.05850806451613,-11.81,23.42,8.18333333333333,221.533333333333,3.21333333333333,3.32666666666667,46.144,18.072,35.784,"GreenCanyon 2022",20,28,1,-0.651015980058869,-0.325156857074449,-0.111867181655941,-0.280624694864349,"Training",0,1,0,14,12,0,-Inf,21.07625,-Inf
"754","GreenCanyon","GreenCanyon","2022","removal","N",2.6,"Y","N",0,0,NA,0,NA,41.766018,-111.789327,0,0,0,0,"Satellite","3257",NA,NA,NA,"G214",NA,NA,NA,NA,"N - GreenCanyon - 2022",1618.68,8.65123287671233,1,410.64,350.7,177.36,679.98,11.5607692307692,21.2665,-1.84360215053763,3.99054945054945,0.0252747252747253,0,7.79903225806452,1.32967032967033,1.55532258064516,-1.5958064516129,11.7128225806452,5.05850806451613,-11.81,23.42,8.18333333333333,221.533333333333,3.21333333333333,3.32666666666667,46.144,18.072,35.784,"GreenCanyon 2022",20,28,1,-0.651015980058869,-0.325156857074449,-0.111867181655941,-0.280624694864349,"Training",0,1,0,14,12,0,-Inf,21.60025,-Inf
"755","GreenCanyon","GreenCanyon","2022","removal","N",2.8,"N","N",0,0,NA,0,NA,41.766018,-111.789327,0,0,0,0,"Satellite","3258",NA,NA,NA,"G214",NA,NA,NA,NA,"N - GreenCanyon - 2022",1618.68,8.65123287671233,1,410.64,350.7,177.36,679.98,11.5607692307692,21.2665,-1.84360215053763,3.99054945054945,0.0252747252747253,0,7.79903225806452,1.32967032967033,1.55532258064516,-1.5958064516129,11.7128225806452,5.05850806451613,-11.81,23.42,8.18333333333333,221.533333333333,3.21333333333333,3.32666666666667,46.144,18.072,35.784,"GreenCanyon 2022",20,28,1,-0.651015980058869,-0.325156857074449,-0.111867181655941,-0.280624694864349,"Training",0,0,0,14,12,0,-Inf,21.9355,-Inf
"756","GreenCanyon","GreenCanyon","2022","removal","N",3,"N","N",0,0,NA,0,NA,41.766018,-111.789327,5,0,5,0,"Satellite","3259",NA,NA,NA,"G214",NA,NA,NA,NA,"N - GreenCanyon - 2022",1618.68,8.65123287671233,1,410.64,350.7,177.36,679.98,11.5607692307692,21.2665,-1.84360215053763,3.99054945054945,0.0252747252747253,0,7.79903225806452,1.32967032967033,1.55532258064516,-1.5958064516129,11.7128225806452,5.05850806451613,-11.81,23.42,8.18333333333333,221.533333333333,3.21333333333333,3.32666666666667,46.144,18.072,35.784,"GreenCanyon 2022",20,28,1,-0.651015980058869,0.0853378231676708,-0.111867181655941,0.223597112804655,"Training",0,0,0,14,12,0,-Inf,22.026,-Inf
"757","GreenCanyon","GreenCanyon","2022","removal","N",3.2,"Y","N",0,0,NA,0,NA,41.766018,-111.789327,10,0,0,0,"Satellite","3260",NA,NA,NA,"G214",NA,NA,NA,NA,"N - GreenCanyon - 2022",1618.68,8.65123287671233,1,410.64,350.7,177.36,679.98,11.5607692307692,21.2665,-1.84360215053763,3.99054945054945,0.0252747252747253,0,7.79903225806452,1.32967032967033,1.55532258064516,-1.5958064516129,11.7128225806452,5.05850806451613,-11.81,23.42,8.18333333333333,221.533333333333,3.21333333333333,3.32666666666667,46.144,18.072,35.784,"GreenCanyon 2022",20,28,1,-0.651015980058869,-0.325156857074449,-0.111867181655941,0.727818920473658,"Training",0,1,0,14,12,0,-Inf,26.5005,-Inf
"758","GreenCanyon","GreenCanyon","2022","removal","N",3.4,"Y","Y",0,81,0.1,0,NA,41.766018,-111.789327,5,0,0,0,"Satellite","3261",NA,NA,NA,"G214",NA,NA,NA,NA,"N - GreenCanyon - 2022",1618.68,8.65123287671233,1,410.64,350.7,177.36,679.98,11.5607692307692,21.2665,-1.84360215053763,3.99054945054945,0.0252747252747253,0,7.79903225806452,1.32967032967033,1.55532258064516,-1.5958064516129,11.7128225806452,5.05850806451613,-11.81,23.42,8.18333333333333,221.533333333333,3.21333333333333,3.32666666666667,46.144,18.072,35.784,"GreenCanyon 2022",20,28,1,-0.651015980058869,-0.325156857074449,-0.111867181655941,0.223597112804655,"Training",1,1,0,14,12,81,4.39444915467244,23.7505,-Inf
"759","GreenCanyon","GreenCanyon","2022","removal","N",3.6,"Y","Y",2,11,0.02,0,NA,41.766018,-111.789327,11,0,0,0,"Satellite","3262",NA,NA,NA,"G214",NA,NA,NA,NA,"N - GreenCanyon - 2022",1618.68,8.65123287671233,1,410.64,350.7,177.36,679.98,11.5607692307692,21.2665,-1.84360215053763,3.99054945054945,0.0252747252747253,0,7.79903225806452,1.32967032967033,1.55532258064516,-1.5958064516129,11.7128225806452,5.05850806451613,-11.81,23.42,8.18333333333333,221.533333333333,3.21333333333333,3.32666666666667,46.144,18.072,35.784,"GreenCanyon 2022",20,28,1,-0.433275126225848,-0.325156857074449,-0.111867181655941,0.828663282007459,"Training",1,1,0,14,12,11,2.39789527279837,25.074,-Inf
"760","GreenCanyon","GreenCanyon","2022","removal","N",3.8,"Y","N",0,0,NA,0,"",41.766018,-111.789327,10,0,0,0,"Satellite","3263",NA,NA,NA,"G214",NA,NA,NA,NA,"N - GreenCanyon - 2022",1618.68,8.65123287671233,1,410.64,350.7,177.36,679.98,11.5607692307692,21.2665,-1.84360215053763,3.99054945054945,0.0252747252747253,0,7.79903225806452,1.32967032967033,1.55532258064516,-1.5958064516129,11.7128225806452,5.05850806451613,-11.81,23.42,8.18333333333333,221.533333333333,3.21333333333333,3.32666666666667,46.144,18.072,35.784,"GreenCanyon 2022",20,28,1,-0.651015980058869,-0.325156857074449,-0.111867181655941,0.727818920473658,"Training",0,1,0,14,12,0,-Inf,26.39275,-Inf
"761","GreenCanyon","GreenCanyon","2022","removal","N",4,"Y","Y",1,123,0.421,0,NA,41.766018,-111.789327,41,0,0,0,"Satellite","3264",NA,NA,NA,"G214",NA,NA,NA,NA,"N - GreenCanyon - 2022",1618.68,8.65123287671233,1,410.64,350.7,177.36,679.98,11.5607692307692,21.2665,-1.84360215053763,3.99054945054945,0.0252747252747253,0,7.79903225806452,1.32967032967033,1.55532258064516,-1.5958064516129,11.7128225806452,5.05850806451613,-11.81,23.42,8.18333333333333,221.533333333333,3.21333333333333,3.32666666666667,46.144,18.072,35.784,"GreenCanyon 2022",20,28,1,-0.542145553142358,-0.325156857074449,-0.111867181655941,3.85399412802148,"Training",1,1,0,14,12,123,4.81218435537242,43.28775,-Inf
"762","GreenCanyon","GreenCanyon","2022","removal","N",4.2,"Y","Y",2,82,0.165,0,NA,41.766018,-111.789327,10,0,0,0,"Satellite","3265",NA,NA,NA,"G214",NA,NA,NA,NA,"N - GreenCanyon - 2022",1618.68,8.65123287671233,1,410.64,350.7,177.36,679.98,11.5607692307692,21.2665,-1.84360215053763,3.99054945054945,0.0252747252747253,0,7.79903225806452,1.32967032967033,1.55532258064516,-1.5958064516129,11.7128225806452,5.05850806451613,-11.81,23.42,8.18333333333333,221.533333333333,3.21333333333333,3.32666666666667,46.144,18.072,35.784,"GreenCanyon 2022",20,28,1,-0.433275126225848,-0.325156857074449,-0.111867181655941,0.727818920473658,"Training",1,1,0,14,12,82,4.40671924726425,23.86325,-Inf
"763","GreenCanyon","GreenCanyon","2022","removal","N",4.4,"Y","N",1,0,NA,0,NA,41.766018,-111.789327,10,0,0,5,"Satellite","3266",NA,NA,NA,"G214",NA,NA,NA,NA,"N - GreenCanyon - 2022",1618.68,8.65123287671233,1,410.64,350.7,177.36,679.98,11.5607692307692,21.2665,-1.84360215053763,3.99054945054945,0.0252747252747253,0,7.79903225806452,1.32967032967033,1.55532258064516,-1.5958064516129,11.7128225806452,5.05850806451613,-11.81,23.42,8.18333333333333,221.533333333333,3.21333333333333,3.32666666666667,46.144,18.072,35.784,"GreenCanyon 2022",20,28,1,-0.542145553142358,-0.325156857074449,0.678039172154576,0.727818920473658,"Training",0,1,0,14,12,0,-Inf,25.127,-Inf
"764","GreenCanyon","GreenCanyon","2022","removal","N",4.6,"N","N",0,0,NA,0,"",41.766018,-111.789327,5,0,5,0,"Satellite","3267",NA,NA,NA,"G214",NA,NA,NA,NA,"N - GreenCanyon - 2022",1618.68,8.65123287671233,1,410.64,350.7,177.36,679.98,11.5607692307692,21.2665,-1.84360215053763,3.99054945054945,0.0252747252747253,0,7.79903225806452,1.32967032967033,1.55532258064516,-1.5958064516129,11.7128225806452,5.05850806451613,-11.81,23.42,8.18333333333333,221.533333333333,3.21333333333333,3.32666666666667,46.144,18.072,35.784,"GreenCanyon 2022",20,28,1,-0.651015980058869,0.0853378231676708,-0.111867181655941,0.223597112804655,"Training",0,0,0,14,12,0,-Inf,22.4205,-Inf
"765","GreenCanyon","GreenCanyon","2022","removal","N",4.8,"Y","Y",0,57,0.197,0,NA,41.766018,-111.789327,10,0,0,0,"Satellite","3268",NA,NA,NA,"G214",NA,NA,NA,NA,"N - GreenCanyon - 2022",1618.68,8.65123287671233,1,410.64,350.7,177.36,679.98,11.5607692307692,21.2665,-1.84360215053763,3.99054945054945,0.0252747252747253,0,7.79903225806452,1.32967032967033,1.55532258064516,-1.5958064516129,11.7128225806452,5.05850806451613,-11.81,23.42,8.18333333333333,221.533333333333,3.21333333333333,3.32666666666667,46.144,18.072,35.784,"GreenCanyon 2022",20,28,1,-0.651015980058869,-0.325156857074449,-0.111867181655941,0.727818920473658,"Training",1,1,0,14,12,57,4.04305126783455,28.74075,-Inf
"766","GreenCanyon","GreenCanyon","2022","removal","N",5,"Y","Y",1,23,0.073,0,NA,41.766018,-111.789327,5,0,0,0,"Satellite","3269",NA,NA,NA,"G214",NA,NA,NA,NA,"N - GreenCanyon - 2022",1618.68,8.65123287671233,1,410.64,350.7,177.36,679.98,11.5607692307692,21.2665,-1.84360215053763,3.99054945054945,0.0252747252747253,0,7.79903225806452,1.32967032967033,1.55532258064516,-1.5958064516129,11.7128225806452,5.05850806451613,-11.81,23.42,8.18333333333333,221.533333333333,3.21333333333333,3.32666666666667,46.144,18.072,35.784,"GreenCanyon 2022",20,28,1,-0.542145553142358,-0.325156857074449,-0.111867181655941,0.223597112804655,"Training",1,1,0,14,12,23,3.13549421592915,22.73175,-Inf
"767","GreenCanyon","GreenCanyon","2022","removal","N",5.2,"Y","Y",0,102,0.152,0,NA,41.766018,-111.789327,20,0,0,0,"Satellite","3270",NA,NA,NA,"G214",NA,NA,NA,NA,"N - GreenCanyon - 2022",1618.68,8.65123287671233,1,410.64,350.7,177.36,679.98,11.5607692307692,21.2665,-1.84360215053763,3.99054945054945,0.0252747252747253,0,7.79903225806452,1.32967032967033,1.55532258064516,-1.5958064516129,11.7128225806452,5.05850806451613,-11.81,23.42,8.18333333333333,221.533333333333,3.21333333333333,3.32666666666667,46.144,18.072,35.784,"GreenCanyon 2022",20,28,1,-0.651015980058869,-0.325156857074449,-0.111867181655941,1.73626253581167,"Training",1,1,0,14,12,102,4.62497281328427,32.31225,-Inf
"768","GreenCanyon","GreenCanyon","2022","removal","N",5.4,"Y","Y",2,97,0.312,0,NA,41.766018,-111.789327,10,0,0,0,"Satellite","3271",NA,NA,NA,"G214",NA,NA,NA,NA,"N - GreenCanyon - 2022",1618.68,8.65123287671233,1,410.64,350.7,177.36,679.98,11.5607692307692,21.2665,-1.84360215053763,3.99054945054945,0.0252747252747253,0,7.79903225806452,1.32967032967033,1.55532258064516,-1.5958064516129,11.7128225806452,5.05850806451613,-11.81,23.42,8.18333333333333,221.533333333333,3.21333333333333,3.32666666666667,46.144,18.072,35.784,"GreenCanyon 2022",20,28,1,-0.433275126225848,-0.325156857074449,-0.111867181655941,0.727818920473658,"Training",1,1,0,14,12,97,4.57471097850338,24.08625,-Inf
"769","GreenCanyon","GreenCanyon","2022","removal","N",5.6,"Y","N",0,0,NA,0,NA,41.766018,-111.789327,5,0,0,0,"Satellite","3272",NA,NA,NA,"G214",NA,NA,NA,NA,"N - GreenCanyon - 2022",1618.68,8.65123287671233,1,410.64,350.7,177.36,679.98,11.5607692307692,21.2665,-1.84360215053763,3.99054945054945,0.0252747252747253,0,7.79903225806452,1.32967032967033,1.55532258064516,-1.5958064516129,11.7128225806452,5.05850806451613,-11.81,23.42,8.18333333333333,221.533333333333,3.21333333333333,3.32666666666667,46.144,18.072,35.784,"GreenCanyon 2022",20,28,1,-0.651015980058869,-0.325156857074449,-0.111867181655941,0.223597112804655,"Training",0,1,0,14,12,0,-Inf,25.412,-Inf
"770","GreenCanyon","GreenCanyon","2022","removal","N",5.8,"Y","Y",0,403,1.563,0,NA,41.766018,-111.789327,25,0,0,0,"Satellite","3273",NA,NA,NA,"G214",NA,NA,NA,NA,"N - GreenCanyon - 2022",1618.68,8.65123287671233,1,410.64,350.7,177.36,679.98,11.5607692307692,21.2665,-1.84360215053763,3.99054945054945,0.0252747252747253,0,7.79903225806452,1.32967032967033,1.55532258064516,-1.5958064516129,11.7128225806452,5.05850806451613,-11.81,23.42,8.18333333333333,221.533333333333,3.21333333333333,3.32666666666667,46.144,18.072,35.784,"GreenCanyon 2022",20,28,1,-0.651015980058869,-0.325156857074449,-0.111867181655941,2.24048434348067,"Training",1,1,0,14,12,403,5.99893656194668,36.13875,-Inf
"771","GreenCanyon","GreenCanyon","2022","removal","N",6,"Y","Y",1,5,0.011,0,"",41.766018,-111.789327,20,0,0,0,"Satellite","3274",NA,NA,NA,"G214",NA,NA,NA,NA,"N - GreenCanyon - 2022",1618.68,8.65123287671233,1,410.64,350.7,177.36,679.98,11.5607692307692,21.2665,-1.84360215053763,3.99054945054945,0.0252747252747253,0,7.79903225806452,1.32967032967033,1.55532258064516,-1.5958064516129,11.7128225806452,5.05850806451613,-11.81,23.42,8.18333333333333,221.533333333333,3.21333333333333,3.32666666666667,46.144,18.072,35.784,"GreenCanyon 2022",20,28,1,-0.542145553142358,-0.325156857074449,-0.111867181655941,1.73626253581167,"Training",1,1,0,14,12,5,1.6094379124341,30.6965,-Inf
"772","GreenCanyon","GreenCanyon","2022","removal","N",6.2,"Y","N",1,0,NA,0,NA,41.766018,-111.789327,50,0,0,0,"Satellite","3275",NA,NA,NA,"G214",NA,NA,NA,NA,"N - GreenCanyon - 2022",1618.68,8.65123287671233,1,410.64,350.7,177.36,679.98,11.5607692307692,21.2665,-1.84360215053763,3.99054945054945,0.0252747252747253,0,7.79903225806452,1.32967032967033,1.55532258064516,-1.5958064516129,11.7128225806452,5.05850806451613,-11.81,23.42,8.18333333333333,221.533333333333,3.21333333333333,3.32666666666667,46.144,18.072,35.784,"GreenCanyon 2022",20,28,1,-0.542145553142358,-0.325156857074449,-0.111867181655941,4.76159338182569,"Training",0,1,0,14,12,0,-Inf,49.642,-Inf
"773","GreenCanyon","GreenCanyon","2022","removal","N",6.4,"Y","Y",0,162,0.49,0,NA,41.766018,-111.789327,40,0,0,0,"Satellite","3276",NA,NA,NA,"G214",NA,NA,NA,NA,"N - GreenCanyon - 2022",1618.68,8.65123287671233,1,410.64,350.7,177.36,679.98,11.5607692307692,21.2665,-1.84360215053763,3.99054945054945,0.0252747252747253,0,7.79903225806452,1.32967032967033,1.55532258064516,-1.5958064516129,11.7128225806452,5.05850806451613,-11.81,23.42,8.18333333333333,221.533333333333,3.21333333333333,3.32666666666667,46.144,18.072,35.784,"GreenCanyon 2022",20,28,1,-0.651015980058869,-0.325156857074449,-0.111867181655941,3.75314976648768,"Training",1,1,0,14,12,162,5.08759633523238,47.55875,-Inf
"774","GreenCanyon","GreenCanyon","2022","removal","N",6.6,"Y","Y",0,145,0.367,0,NA,41.766018,-111.789327,6,0,0,0,"Satellite","3277",NA,NA,NA,"G214",NA,NA,NA,NA,"N - GreenCanyon - 2022",1618.68,8.65123287671233,1,410.64,350.7,177.36,679.98,11.5607692307692,21.2665,-1.84360215053763,3.99054945054945,0.0252747252747253,0,7.79903225806452,1.32967032967033,1.55532258064516,-1.5958064516129,11.7128225806452,5.05850806451613,-11.81,23.42,8.18333333333333,221.533333333333,3.21333333333333,3.32666666666667,46.144,18.072,35.784,"GreenCanyon 2022",20,28,1,-0.651015980058869,-0.325156857074449,-0.111867181655941,0.324441474338455,"Training",1,1,0,14,12,145,4.97673374242057,25.349,-Inf
"775","GreenCanyon","GreenCanyon","2022","removal","N",6.8,"Y","Y",1,30,0.803,0,NA,41.766018,-111.789327,16,0,1,0,"Satellite","3278",NA,NA,NA,"G214",NA,NA,NA,NA,"N - GreenCanyon - 2022",1618.68,8.65123287671233,1,410.64,350.7,177.36,679.98,11.5607692307692,21.2665,-1.84360215053763,3.99054945054945,0.0252747252747253,0,7.79903225806452,1.32967032967033,1.55532258064516,-1.5958064516129,11.7128225806452,5.05850806451613,-11.81,23.42,8.18333333333333,221.533333333333,3.21333333333333,3.32666666666667,46.144,18.072,35.784,"GreenCanyon 2022",20,28,1,-0.542145553142358,-0.243057921026025,-0.111867181655941,1.33288508967646,"Training",1,1,0,14,12,30,3.40119738166216,28.07075,-Inf
"776","MPG_IR","MPG_IR","2021","control","S",0.2,"Y","N",0,0,NA,0,"",46.691,-114.022,16,0,6,0,"Satellite","4323",NA,NA,NA,"G219",NA,NA,NA,NA,"S - MPG_IR - 2021",840.42,7.60706849315068,11,235.5,115.54,220.96,268.42,11.4931318681319,18.1853333333333,-0.657150537634408,1.70483516483517,0,0,14.9329032258065,3.09846153846154,0.751935483870968,-4.35129032258065,8.26548387096774,1.95709677419355,-16.36,20.28,6.12,225.133333333333,9.86,14.2266666666667,63.4415418386861,11.0454873409968,25.5129708203171,"MPG_IR 2021",25,36,0,-0.651015980058869,0.167436759216095,-0.111867181655941,1.33288508967646,"Training",0,1,0,15,13,0,-Inf,21.09475,-Inf
"777","MPG_IR","MPG_IR","2021","control","S",0.4,"Y","Y",0,6,0.0265,0,NA,46.691,-114.022,2,0,1,0,"Satellite","4324",NA,NA,NA,"G219",NA,NA,NA,NA,"S - MPG_IR - 2021",840.42,7.60706849315068,11,235.5,115.54,220.96,268.42,11.4931318681319,18.1853333333333,-0.657150537634408,1.70483516483517,0,0,14.9329032258065,3.09846153846154,0.751935483870968,-4.35129032258065,8.26548387096774,1.95709677419355,-16.36,20.28,6.12,225.133333333333,9.86,14.2266666666667,63.4415418386861,11.0454873409968,25.5129708203171,"MPG_IR 2021",25,36,0,-0.651015980058869,-0.243057921026025,-0.111867181655941,-0.0789359717967475,"Training",1,1,0,15,13,6,1.79175946922805,19.90925,-Inf
"778","MPG_IR","MPG_IR","2021","control","S",0.6,"Y","Y",2,6,0.0303,0,NA,46.691,-114.022,6,0,5,0,"Satellite","4325",NA,NA,NA,"G219",NA,NA,NA,NA,"S - MPG_IR - 2021",840.42,7.60706849315068,11,235.5,115.54,220.96,268.42,11.4931318681319,18.1853333333333,-0.657150537634408,1.70483516483517,0,0,14.9329032258065,3.09846153846154,0.751935483870968,-4.35129032258065,8.26548387096774,1.95709677419355,-16.36,20.28,6.12,225.133333333333,9.86,14.2266666666667,63.4415418386861,11.0454873409968,25.5129708203171,"MPG_IR 2021",25,36,0,-0.433275126225848,0.0853378231676708,-0.111867181655941,0.324441474338455,"Training",1,1,0,15,13,6,1.79175946922805,15.75625,-Inf
"779","MPG_IR","MPG_IR","2021","control","S",0.8,"Y","N",3,0,NA,0,"",46.691,-114.022,10,0,1,0,"Satellite","4326",NA,NA,NA,"G219",NA,NA,NA,NA,"S - MPG_IR - 2021",840.42,7.60706849315068,11,235.5,115.54,220.96,268.42,11.4931318681319,18.1853333333333,-0.657150537634408,1.70483516483517,0,0,14.9329032258065,3.09846153846154,0.751935483870968,-4.35129032258065,8.26548387096774,1.95709677419355,-16.36,20.28,6.12,225.133333333333,9.86,14.2266666666667,63.4415418386861,11.0454873409968,25.5129708203171,"MPG_IR 2021",25,36,0,-0.324404699309338,-0.243057921026025,-0.111867181655941,0.727818920473658,"Training",0,1,0,15,13,0,-Inf,18.72275,-Inf
"780","MPG_IR","MPG_IR","2021","control","S",1,"Y","Y",2,1,0.0085,0,NA,46.691,-114.022,7,0,1,0,"Satellite","4327",NA,NA,NA,"G219",NA,NA,NA,NA,"S - MPG_IR - 2021",840.42,7.60706849315068,11,235.5,115.54,220.96,268.42,11.4931318681319,18.1853333333333,-0.657150537634408,1.70483516483517,0,0,14.9329032258065,3.09846153846154,0.751935483870968,-4.35129032258065,8.26548387096774,1.95709677419355,-16.36,20.28,6.12,225.133333333333,9.86,14.2266666666667,63.4415418386861,11.0454873409968,25.5129708203171,"MPG_IR 2021",25,36,0,-0.433275126225848,-0.243057921026025,-0.111867181655941,0.425285835872256,"Training",1,1,0,15,13,1,0,17.37725,-Inf
"781","MPG_IR","MPG_IR","2021","control","S",1.2,"Y","N",4,0,NA,0,"",46.691,-114.022,7,0,2,0,"Satellite","4328",NA,NA,NA,"G219",NA,NA,NA,NA,"S - MPG_IR - 2021",840.42,7.60706849315068,11,235.5,115.54,220.96,268.42,11.4931318681319,18.1853333333333,-0.657150537634408,1.70483516483517,0,0,14.9329032258065,3.09846153846154,0.751935483870968,-4.35129032258065,8.26548387096774,1.95709677419355,-16.36,20.28,6.12,225.133333333333,9.86,14.2266666666667,63.4415418386861,11.0454873409968,25.5129708203171,"MPG_IR 2021",25,36,0,-0.215534272392828,-0.160958984977601,-0.111867181655941,0.425285835872256,"Training",0,1,0,15,13,0,-Inf,14.432,-Inf
"782","MPG_IR","MPG_IR","2021","control","S",1.4,"N","N",0,0,NA,0,"",46.691,-114.022,18,0,1,0,"Satellite","4329",NA,NA,NA,"G219",NA,NA,NA,NA,"S - MPG_IR - 2021",840.42,7.60706849315068,11,235.5,115.54,220.96,268.42,11.4931318681319,18.1853333333333,-0.657150537634408,1.70483516483517,0,0,14.9329032258065,3.09846153846154,0.751935483870968,-4.35129032258065,8.26548387096774,1.95709677419355,-16.36,20.28,6.12,225.133333333333,9.86,14.2266666666667,63.4415418386861,11.0454873409968,25.5129708203171,"MPG_IR 2021",25,36,0,-0.651015980058869,-0.243057921026025,-0.111867181655941,1.53457381274406,"Training",0,0,0,15,13,0,-Inf,26.1645,-Inf
