"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121"
"29",0.819812730060744,0.820604749649778,0.826907348336389,0.853892715003033,0.809747963377699,0.796318683391748,0.812884250508674,0.849581646461762,0.82201559222107,0.830065873289433,0.845074381124109,0.840767897317838,0.841459215181955,0.833726047348839,0.823576952963298,0.846498907164767,0.823316438300697,0.857253872943739,0.81646968166385,0.802663338784523,0.810836129515818,0.853046711373443,0.805455372530347,0.784722851623353,0.783581780075498,0.77947964973716,0.769562289580688,0.78371922686459,1,0.812326822871739,0.858887634048622,0.847200732522114,0.819855675674674,0.819600283687086,0.828229796244628,0.781300464604357,0.811544545463154,0.798583198436094,0.786269323210456,0.791843575990128,0.872543321307905,0.81904380617212,0.82366719495125,0.850157488497767,0.836233997460283,0.776816713273846,0.767954175236004,0.772828710368814,0.761876299846024,0.773396997545551,0.834783759927475,0.816036290813203,0.80899921630173,0.832540560695326,0.794192025960716,0.680807943950838,0.828227842651231,0.819220858580263,0.829505271754374,0.836616146497572,0.800395007057789,0.826523067012894,0.82070460196636,0.835999325874903,0.848555662048321,0.81786000997168,0.852907726716575,0.800548395361971,0.800612894976142,0.850474501003702,0.825300760898741,0.807772135165471,0.852277739965307,0.826141567820466,0.843123169916866,0.844769590878546,0.839860521298353,0.834407405903109,0.728778361344986,0.758399351235133,0.785037111760462,0.782485257053231,0.823152712633304,0.823168054054977,0.82239365344093,0.763949145259929,0.759702305773791,0.784888049361456,0.791165115001221,0.806964996939898,0.792660884457989,0.821806949293007,0.834123771205692,0.801318168998629,0.841455111518496,0.775520565077915,0.807289862668707,0.803615380042672,0.746364095997871,0.787749314535216,0.77639349251369,0.755652109102578,0.795344413719859,0.78905401237143,0.780717342927024,0.83321610130052,0.797333602866705,0.775282277126863,0.789876195557038,0.711534324008744,0.808697235363238,0.781749804655888,0.793514116050937,0.816883684453951,0.780194263617908,0.814718460524613,0.785732261314005,0.771146483034889,0.774687754079712,0.789034720317592,0.821222395158325
"30",0.790195313490328,0.817462550774699,0.789205762156805,0.812509109131634,0.801013312274912,0.803941858538896,0.843617919030497,0.836586966503596,0.784998747780621,0.865749387969922,0.80186358748193,0.802456486992026,0.802269347318848,0.793753578404295,0.890312241434382,0.795751404462261,0.860732833367419,0.837538384708546,0.821732637676601,0.839402554326652,0.807942342711857,0.872039529926885,0.819738015360266,0.744377652645975,0.745547978255593,0.744025944520399,0.752698176831099,0.746497330127945,0.812326822871739,1,0.799125529592893,0.808544637118319,0.846420811764786,0.792863943577486,0.80078614710187,0.793466045323396,0.835104650902144,0.763910670843795,0.805453326262421,0.779387295685295,0.804797815594097,0.874548191836737,0.809417632622486,0.842360797725774,0.805076301746455,0.754393789223945,0.755016727947191,0.747906770427842,0.738140573735421,0.736936816967625,0.789002895365262,0.845810647032564,0.855053995877766,0.801106620285835,0.776325365251927,0.739792910735247,0.790649647040167,0.874613427866922,0.885447544113445,0.806831011519878,0.78538210069402,0.807832748256298,0.828300499220893,0.831325532950922,0.814645607749982,0.869691602351317,0.809372482175865,0.77794567530144,0.798441812598621,0.805690564819384,0.860645836346541,0.791404966321045,0.794548814328815,0.876261460457433,0.794639972535322,0.809889243835976,0.813717424461589,0.832074320285695,0.728785715470379,0.816598526013187,0.763509903804572,0.813378585459263,0.792064215437287,0.803970153748773,0.7926601515667,0.801711652936494,0.820053650646105,0.791252143241633,0.804922252513373,0.804640130022844,0.801647061021168,0.810108855978297,0.813333855731003,0.810245885238991,0.802201157722898,0.802758088142146,0.783227052298145,0.801274515251915,0.770395956780851,0.776014493213638,0.754612404051009,0.794230512403528,0.788014083696394,0.802051705217992,0.79907429166219,0.806345103916304,0.765526771102391,0.761651334047427,0.81414932815178,0.779345220288734,0.767794474064873,0.789138584656105,0.766870123396736,0.809750309629716,0.787056481122961,0.811396551538399,0.779118677038228,0.785127586295385,0.787649810166458,0.806675750098534,0.83044278244972
"31",0.82365311654273,0.807040303844025,0.824117772409363,0.829713038005146,0.786632964789546,0.789749335566689,0.79453468423929,0.823677971849666,0.833031059405152,0.795337614062057,0.920767874025216,0.895412925741188,0.859264961856641,0.859089319209246,0.817766656248609,0.855732628455586,0.79519899341083,0.826633893377774,0.817760600878833,0.791817841777484,0.791510952559616,0.832980285547667,0.78477048524485,0.748595178602345,0.761991955655521,0.75633857797327,0.747626136931119,0.745130570589936,0.858887634048622,0.799125529592893,1,0.971142879816054,0.794355203433261,0.848177716879669,0.780493305398225,0.762381940957365,0.813070211877077,0.780908712813007,0.789562339450709,0.793312147345768,0.871779394816603,0.801974285826721,0.812519187527982,0.830171141424643,0.80444272435435,0.744731397639333,0.744065039849224,0.75797458991805,0.739499176441785,0.765297656276718,0.843741902967235,0.822357249985664,0.802808525767035,0.791970208445087,0.784079596209546,0.701925774590348,0.863941765675667,0.817621251921786,0.812729870704992,0.81902976146168,0.807018893930233,0.843834930102593,0.821647944494231,0.83696239527646,0.971123198376173,0.796273261827234,0.814663634609922,0.77892527085738,0.811594550010497,0.967883729105487,0.81313664638689,0.789870213733866,0.963461259937878,0.805981179487825,0.916233519496613,0.921393738497376,0.819047901987505,0.83563289368783,0.688683425086219,0.759557713951381,0.783409318305744,0.828143833697889,0.8295099241225,0.834068877860782,0.809453011713677,0.767772730904525,0.760336358090819,0.775978055533652,0.760180951295539,0.817253772989567,0.780617760153854,0.820296378107261,0.844066935348958,0.800482422033333,0.82769169801607,0.808037408870827,0.853454184391182,0.847576013546594,0.766610529254692,0.73332038972995,0.772294626590192,0.823634948888665,0.841567054464131,0.831283805681245,0.769365205109729,0.853915407883683,0.801516071915594,0.762808314570956,0.751504867742232,0.771934436096607,0.778428617597516,0.812101354139221,0.790789467858719,0.803665359027304,0.78519682831688,0.79228862169848,0.794890522679833,0.79767009896003,0.792197512178906,0.799980957700726,0.859506730463877
"32",0.840616759101223,0.806139544186434,0.840494583251284,0.852298414697454,0.800531187293359,0.814583774205821,0.79606893733826,0.816804153047821,0.845696587464605,0.807565079375896,0.9255106813107,0.914014771973864,0.84802946276217,0.861872648981833,0.811295140904305,0.852443330997459,0.797674726982492,0.829883441820933,0.820964676901265,0.80008805333532,0.79943600530141,0.82314643302724,0.784725479237042,0.746345773219084,0.762263944071319,0.750628326919461,0.745385910069503,0.751939803261726,0.847200732522114,0.808544637118319,0.971142879816054,1,0.798012572617758,0.857109643594732,0.795041608768231,0.775643373453222,0.809923581033689,0.783241734163212,0.80159825573172,0.799332092059107,0.847610256786636,0.815889408541902,0.800337821839529,0.836908286126537,0.805748826308364,0.763291359549854,0.766157132197207,0.770475846935025,0.755673705886003,0.768152361387095,0.849296906401073,0.820864332194915,0.80954269793612,0.801462399343015,0.79715569076506,0.719054185773531,0.856263613376596,0.821995875560164,0.818095044817965,0.8209665703855,0.808233918226735,0.8330328033894,0.807546820358125,0.837029957904629,0.977097841268589,0.794812619577849,0.816590186622359,0.782444538356201,0.797877306350179,0.965971129331217,0.812772171977632,0.783042353442099,0.968371036200937,0.805246216649004,0.924396093575817,0.937229588356204,0.806234296544404,0.830271788991921,0.708871023361187,0.792689444868984,0.809431154992796,0.819161041573892,0.822405266302681,0.831194309459793,0.821016572268585,0.815010343555831,0.795588904734297,0.812350625661135,0.797688866405194,0.821898066545622,0.793212221910216,0.821067302029918,0.836089579026719,0.819824817749109,0.843526877105287,0.811299687768145,0.852089617677821,0.832155619771112,0.780435285417805,0.756116742599309,0.78475466526019,0.848548988622239,0.822735429139963,0.836523638844761,0.820565914069298,0.860715300260672,0.791672337399634,0.764772139009224,0.774217059592044,0.779535566293376,0.803690128266417,0.815995385065265,0.795239852512759,0.804940070525201,0.840284471869763,0.818686228290344,0.830099520252103,0.820044717649284,0.832724149395169,0.823971937137818,0.848228681403028
"33",0.793954022317317,0.855076400023823,0.79214463803385,0.832882218921099,0.857191805848151,0.860206625609109,0.90461732954547,0.798560678616131,0.774989348584962,0.888242942767701,0.799342229715027,0.785958373403403,0.792383309604164,0.808252383250638,0.882888945989042,0.791598381582544,0.753806258734253,0.80074125059955,0.78280590873179,0.885398557161838,0.877611915168957,0.858759870399051,0.863558913104259,0.744422340619157,0.753898762395708,0.751415534854028,0.745168474992991,0.758475029879912,0.819855675674674,0.846420811764786,0.794355203433261,0.798012572617758,1,0.806129123947346,0.80618979530259,0.786927715902126,0.848695689171278,0.79573535783356,0.810412567605816,0.76936369699629,0.799035651045416,0.953489666937434,0.786875411899648,0.791015163236601,0.795797859055387,0.763830231649039,0.745458292308183,0.769547110428553,0.742476618996663,0.760042554822109,0.798082875327238,0.877931017446155,0.915368694964702,0.820128986972519,0.767855045976623,0.770957376466443,0.797051069678685,0.791781323390649,0.783062089258869,0.860040392338959,0.745396737935306,0.800846417513242,0.794288943936477,0.797356157185298,0.794221764479967,0.929022901735992,0.792093125940898,0.788821442585386,0.763603164347651,0.793854328469403,0.767835060886981,0.868461079177667,0.785771992572953,0.772914689414855,0.779719616362076,0.792960722335332,0.859836576826586,0.797354609811094,0.760077665971712,0.78338290230914,0.807124335523004,0.848547829235467,0.813574029432712,0.783883440171363,0.826264066474133,0.810829559704667,0.811762029915067,0.800506783082094,0.784527012092943,0.816437907490644,0.842068565202053,0.841552172968867,0.848170144120182,0.802859647799791,0.826774191725537,0.821903282855092,0.841564954250503,0.819852790822844,0.780234462437019,0.730042199645818,0.797903533870385,0.812543286630166,0.828357740712205,0.842625345938359,0.809991139214121,0.825021892316251,0.79348670972131,0.786588546135084,0.810886756600168,0.757282825068797,0.837579307646128,0.844131173427498,0.81018409965492,0.80837468129244,0.830639211500107,0.834231709533162,0.828055434032837,0.829044142342864,0.855002115175522,0.830067838934695,0.815139563779992
"34",0.842976271116147,0.812708947625537,0.855332495775085,0.869730869769257,0.802794588711404,0.80517072912384,0.795990251947943,0.821397414146746,0.847197937012821,0.804125078473447,0.860218761045794,0.829098535486797,0.962081431788313,0.978988946401385,0.800274143788615,0.978507742112637,0.785316781648306,0.82159332902939,0.828620650446459,0.808463266662258,0.827171058124077,0.820145011406555,0.824729232284959,0.741846855568233,0.736540259821717,0.746591291567738,0.740183525115458,0.731484094500717,0.819600283687086,0.792863943577486,0.848177716879669,0.857109643594732,0.806129123947346,1,0.790267329548924,0.772222958942718,0.782463438526372,0.773458666600145,0.841250839019653,0.798481077505661,0.870822762033279,0.810013275688982,0.825684139996422,0.842077296007639,0.797940251259196,0.745136819141998,0.743522801160142,0.750832142149847,0.748740365077284,0.751027218869054,0.978967782136319,0.840567325248932,0.836362695317912,0.815212829492026,0.777444117679357,0.736722096055772,0.97979813394072,0.804596102162145,0.79451737095094,0.801618674954442,0.81414109187969,0.807113941400217,0.807144377721879,0.82595393339969,0.857045467860154,0.794243541430379,0.832060981348052,0.802473058657536,0.791863546831211,0.857340389242944,0.790938323209788,0.818842009300483,0.847717870340135,0.793498346275425,0.842011673957234,0.853812184914569,0.804860388138723,0.846080364522098,0.730014110344912,0.808085235884765,0.80258312037675,0.864895596253549,0.811971804566967,0.836417910300569,0.833655688602841,0.82213990157417,0.812346174921304,0.816543372684201,0.819900098520164,0.840577151667697,0.824627578003278,0.816496336966888,0.841450241457882,0.816905339591379,0.86303896064986,0.824330302022751,0.853874066760651,0.853814839572224,0.779540018222391,0.784046370648734,0.761912479642092,0.849285466413159,0.864045986519554,0.868125536946178,0.780014627696762,0.869597629886945,0.823091633888824,0.780727781336187,0.817127100455696,0.813381875591719,0.843150915342964,0.825730396997117,0.827755053165523,0.829614573142899,0.810561082736089,0.818660450579983,0.824679577906089,0.81705952568944,0.827653122060358,0.836735236850664,0.842696005217326
"35",0.83005348387998,0.867296753843701,0.800082951324922,0.830461993579077,0.855547587315627,0.862657789729657,0.781759197519505,0.807971814925507,0.804068525201898,0.808310975868447,0.817347644022485,0.77450836134306,0.783477259144573,0.78959777319476,0.803665308063347,0.790405951094536,0.772315163433766,0.833361812183056,0.78954129488226,0.806902145935914,0.821533516821124,0.815019908166665,0.817437079245504,0.728543887571289,0.750530298086891,0.743962188485457,0.740814454700946,0.74467812890547,0.828229796244628,0.80078614710187,0.780493305398225,0.795041608768231,0.80618979530259,0.790267329548924,1,0.773444299368935,0.812917777233762,0.768292370477476,0.770646091016626,0.764664977378299,0.815413295122777,0.798239333219291,0.764003268735413,0.816040221717948,0.879881643049647,0.756433364121003,0.755531130926468,0.751536733863151,0.734644720300307,0.739263264807503,0.789934516243805,0.805482731563528,0.798337456796052,0.954963801563655,0.758592839703576,0.664507398244156,0.79246542049967,0.785179958420065,0.788634225679217,0.859062688884403,0.796204222571709,0.793165590744985,0.800672938944315,0.792742916958029,0.787891757183596,0.799691960417609,0.844515822448625,0.876331870043538,0.762934978150219,0.778860375004235,0.788641796280226,0.821595079824521,0.787868847163198,0.774228520537959,0.767557953053239,0.820833130130455,0.867702932650051,0.799410731496786,0.725385504921363,0.786507062240694,0.764271759501518,0.761024320992306,0.792640302580348,0.76714910455738,0.777304935822214,0.833589056404052,0.804526632439485,0.827666821559056,0.78780927955484,0.766210676669267,0.787988720349629,0.745578127078892,0.786403749629342,0.787469719981229,0.787276617097595,0.803026203574815,0.776363724778694,0.780957703054152,0.784570836418074,0.746954896764356,0.773956407866284,0.773159126503144,0.788459178952256,0.769092928804962,0.808467496799506,0.78357727969021,0.74394832738169,0.794299286307759,0.793697015199414,0.773845713301694,0.77085068803577,0.80410470010551,0.799053231034206,0.795221077566863,0.795233806211366,0.818060345834525,0.782166749742638,0.818405209483459,0.811867007339402,0.804485560037579,0.793961701171859
"36",0.771003196638179,0.778607063139028,0.773137028769872,0.781510776167633,0.770372544078115,0.777056757880068,0.794094230319824,0.809235568680296,0.767636395148984,0.827078998643757,0.773795476296038,0.815329917931747,0.764496186737566,0.772019669915148,0.776970728009975,0.761960232795753,0.795010860304609,0.805972537505066,0.803816532305486,0.789523527383716,0.79233306651452,0.814580457671895,0.800533540824026,0.726855006718347,0.722494681234929,0.727943495701039,0.733231208861974,0.732142607515372,0.781300464604357,0.793466045323396,0.762381940957365,0.775643373453223,0.786927715902126,0.772222958942718,0.773444299368935,1,0.793448644998643,0.75222157884337,0.790493187878501,0.900101603004005,0.79369945472664,0.785327612627044,0.831919773872372,0.808915230310758,0.770708965567363,0.734882264666633,0.721216598172082,0.740073813159987,0.711834544541154,0.716093330840828,0.782802581976873,0.802875330636899,0.829206460939093,0.771816195238219,0.875803191075716,0.686133177167766,0.777916464265518,0.795744839853215,0.784336817299623,0.790772588894403,0.74858758580161,0.816184295812993,0.791240396441339,0.808645288612416,0.773846604861379,0.800673387802502,0.805226413476351,0.852029930109634,0.897157390718819,0.776385780725993,0.820886031238788,0.783123710510865,0.774490972581042,0.786073021966652,0.764602648103418,0.776599522294628,0.787095999568178,0.786163691473927,0.686161168211453,0.791863082372711,0.808153867600857,0.801742197516876,0.821022477776373,0.797996728164856,0.76065374867325,0.806875478801271,0.778002820676516,0.754557102355834,0.782057898692421,0.806822431490254,0.775435353787932,0.770587705335339,0.803946470721624,0.756305308200037,0.777000816543983,0.770539114447558,0.761601614604167,0.775312495388536,0.767307571303271,0.770129887749989,0.763542620262786,0.753170405400585,0.754280877447902,0.752029171771233,0.761842805108604,0.742198480677171,0.821513715950608,0.800803854361225,0.803038556043588,0.799387221984926,0.745645705753055,0.774898137279667,0.792719259554331,0.795115354089248,0.781397448265149,0.766906932836086,0.733130252271791,0.759655593819365,0.789690331626256,0.77506898628411,0.806606638924902
"37",0.790380852231333,0.83234525214372,0.770449656423999,0.811984325817041,0.817149970398024,0.8300579460777,0.816953844270346,0.80632783839184,0.76669422804311,0.83584775815932,0.803183918282327,0.790038685871518,0.774054588082991,0.790130113089401,0.854205128305545,0.784534929532311,0.791631153526229,0.811996027860838,0.829526481314836,0.872644654756948,0.837941642299736,0.84573987246568,0.833740644184804,0.758081861320826,0.799561822181372,0.777138470835157,0.778635053045534,0.77770606494668,0.811544545463154,0.835104650902144,0.813070211877077,0.809923581033689,0.848695689171278,0.782463438526372,0.812917777233762,0.793448644998643,1,0.783652372249619,0.774012740502629,0.785032413876062,0.799725413552019,0.829912295173605,0.791228008375685,0.821753871793223,0.811857286071196,0.796789444373786,0.77558255716675,0.794177793367441,0.769086194107863,0.789147400751221,0.78328151136261,0.840606528313725,0.837132291742635,0.812060186960283,0.769552371925013,0.695532535902475,0.796391373034863,0.796567892118223,0.800647623225404,0.835804920100428,0.754753461392954,0.798925288241666,0.805255065638972,0.798946287745332,0.805264839746774,0.830497345748053,0.79220304767747,0.793128359776615,0.786482957719849,0.814482814028922,0.805446273057206,0.831584026448907,0.805705399815912,0.79435916292285,0.786806741150259,0.820959259951275,0.821771433403409,0.812875289058492,0.721128837914082,0.769055426560557,0.775562516704644,0.772477870072205,0.772540572247061,0.820325897994723,0.753780644048275,0.811322236569524,0.761459768384196,0.770503810432156,0.779784213797048,0.775234158961907,0.812927179111345,0.814338066506699,0.811873086605926,0.753847364636818,0.768577425080222,0.784525693048978,0.815829629997199,0.76584898417643,0.747671573440623,0.769248284441258,0.791713326794225,0.769108565358366,0.820598064819378,0.754325216769919,0.801251217021542,0.793503164973094,0.757476250899067,0.797879778143144,0.787372044581576,0.810026372899112,0.773802726737007,0.794998157139726,0.806454425698513,0.805780249357095,0.796188076427739,0.839116431791475,0.804577907772447,0.793255635986703,0.771137800451522,0.793526671821228,0.830298705547559
"38",0.782719450106416,0.797610299009804,0.770624687534934,0.791654287191696,0.794820565166497,0.797342888030945,0.787784643119087,0.780684332565413,0.768186218305205,0.804281725463164,0.778256625343872,0.784769422507461,0.772645806299685,0.780139531863721,0.779616913327883,0.766877920897384,0.75690076808819,0.76931493901327,0.761360157946342,0.771978196893619,0.770518253717592,0.782489080581005,0.750668873461041,0.776270638136698,0.784954385591752,0.796315517495718,0.792061871807642,0.798101209894488,0.798583198436094,0.763910670843795,0.780908712813007,0.783241734163212,0.795735357833561,0.773458666600144,0.768292370477476,0.75222157884337,0.783652372249619,1,0.756477023512641,0.755960753794787,0.790475574112891,0.792172772938774,0.757798936779855,0.787576887188949,0.771421509694035,0.793067176373296,0.791303331093608,0.812243460242847,0.86007905411279,0.793135990371479,0.77260328268373,0.802437274007038,0.778251600065432,0.791174616082148,0.745642858184664,0.702807563849435,0.78387382849534,0.771185350899436,0.767715001787641,0.796345460007636,0.747301100090997,0.765198355494441,0.774401156010788,0.782761284050737,0.790760543604588,0.78051355041408,0.774879814916879,0.76435216933641,0.766096720140974,0.785601668572922,0.785525357470185,0.768912337115147,0.78536881240485,0.776353895273427,0.763409151443945,0.787599015406261,0.782892165197354,0.760638163411366,0.676105956281214,0.779293738334835,0.813791976199788,0.790690281899539,0.791444315213049,0.799316759601067,0.811234610615849,0.774533211411646,0.773368506406288,0.811964464414439,0.73277206725223,0.798874312520268,0.793368746719109,0.801701230574163,0.822195413590653,0.823347219044825,0.786908495626417,0.754097699186466,0.811916799915184,0.805569674863007,0.760812424800826,0.77303865329424,0.783832405506588,0.76244353377518,0.760812228490302,0.790200181496384,0.755659879655912,0.78077785269371,0.775934688382669,0.752145766754526,0.761750709219798,0.816178919556834,0.781744665273674,0.787195078297461,0.774751628456962,0.806478358477313,0.790048449211372,0.817850008735491,0.818749904032864,0.784262679897555,0.7944390034549,0.781897537862381,0.823671979761207
"39",0.781275560101891,0.7871950084237,0.777362585328288,0.809008347958256,0.773251706522487,0.788057101555341,0.812457594901357,0.793685253931265,0.788294037287093,0.827030916801266,0.788475391442933,0.790303317340541,0.814040604584093,0.838547060822699,0.788322469234067,0.819743566999047,0.759838477986785,0.787732465350744,0.778767329223497,0.782857464990088,0.805557627326766,0.811981118047761,0.792330577453674,0.71827544866019,0.715868965342498,0.722637970493431,0.713449956781455,0.708322410026798,0.786269323210456,0.805453326262421,0.789562339450708,0.80159825573172,0.810412567605816,0.841250839019653,0.770646091016626,0.7904931878785,0.774012740502629,0.75647702351264,1,0.789001071434431,0.814759536934419,0.834688136980381,0.776819101489309,0.808911088435043,0.773602555586466,0.726953539545412,0.710020626851403,0.729536499677071,0.715618199184189,0.718940943066611,0.842601489140987,0.827545175649089,0.811703578582635,0.776344511945603,0.759481869326107,0.759011574409019,0.840559844658487,0.767626953658043,0.760976875667213,0.783570765329996,0.766147038628763,0.776018688056096,0.777276691795126,0.783676967015285,0.79590064597733,0.831529008833551,0.801286855391568,0.780433827964778,0.772931615275963,0.803086522690026,0.777185196710558,0.786455591006839,0.796531072599281,0.758366469809869,0.778780518623203,0.812975393138952,0.78470814822045,0.801119234787213,0.753792281731852,0.793787881829224,0.816418662184369,0.810774333495356,0.814621057213626,0.796926735548997,0.774518612278396,0.793874334818525,0.760444241007842,0.790004796779535,0.809142549113123,0.810287674729232,0.822371563838668,0.804055594191615,0.786294027624601,0.79376531091605,0.820661646002334,0.775428074418834,0.789007593490596,0.785966975847061,0.789240733261429,0.792667575782421,0.785159363175078,0.771665388564669,0.796187822584575,0.808188964417946,0.804820567035215,0.790342667459763,0.815750622697429,0.808499540541579,0.774773736739402,0.82119163210818,0.805585996955365,0.810344679592067,0.79897566395882,0.79991188262275,0.777760069567119,0.735016341240502,0.799143054425541,0.813155754404589,0.788027645283746,0.782645716783855,0.79776917698678
"40",0.766331136139053,0.779369954713785,0.787558006673245,0.801527126049561,0.772660381043488,0.775277192641126,0.770274819002096,0.839817273793289,0.78806291068129,0.796991697858101,0.799028195156355,0.837694898499152,0.76710528577492,0.794049487949115,0.789523835914195,0.7906261419701,0.820951584405049,0.798833524219398,0.825105358852498,0.752101991300964,0.769628015573853,0.781003883140005,0.765660955662312,0.7282502889458,0.74293367824689,0.750621287333012,0.738679510994975,0.734479143880925,0.791843575990128,0.779387295685296,0.793312147345768,0.799332092059107,0.76936369699629,0.798481077505661,0.764664977378299,0.900101603004005,0.785032413876062,0.755960753794787,0.789001071434431,1,0.797782369052232,0.770994968465378,0.877736896360577,0.819899973244601,0.775687205700032,0.739769519813646,0.725761627623311,0.737708337205759,0.750193994868084,0.748285735387402,0.794452692527657,0.788128673247567,0.766434604435884,0.777413834608813,0.891798503674897,0.698842429422547,0.794949979376859,0.820997393123551,0.812727861681377,0.782835855203071,0.773944818866005,0.829947252506973,0.798143991263158,0.853427909720349,0.79986668230519,0.757692193444373,0.819823178392123,0.845818765381648,0.946646280100168,0.799437781686283,0.834239373246258,0.76767272813611,0.800355979840464,0.822698951869274,0.787496167994236,0.793917839472321,0.77686213630747,0.806655990436485,0.680724620263408,0.773239696797598,0.820775123993578,0.799938789387629,0.798440616912751,0.816718977743663,0.824202843839639,0.791540666154875,0.779009910744561,0.764854301644496,0.772201331654208,0.797522609437069,0.809442786499071,0.778660833150673,0.828983379264623,0.794883935938811,0.77012192395202,0.798772842689653,0.786949168252525,0.80206536713554,0.743444174960648,0.757101298813293,0.752603635961462,0.766818012901411,0.789820316897981,0.766203969811967,0.781645511418826,0.798487769598594,0.799481317836996,0.798438413136121,0.824109133406504,0.796717872689623,0.765652457522138,0.782931849589329,0.766445810288547,0.791729086826922,0.767127576487232,0.757360485521949,0.786409930044785,0.781784440483911,0.774948781925792,0.804728432720734,0.81078626222885
"41",0.835880249242622,0.821564751200817,0.844077357777946,0.85629817298377,0.808219693820559,0.808346895319824,0.818803439439682,0.829720648307571,0.850594687935188,0.840368366609627,0.85973300974392,0.850845450401296,0.866238451802883,0.864679636344658,0.792421253120335,0.8558529408127,0.824588169008388,0.86512992272029,0.819843312036541,0.812374990630705,0.818874941116491,0.857436667341885,0.818720607972126,0.757098127592285,0.771765013911991,0.783030884132855,0.768971084176337,0.767598426979962,0.872543321307905,0.804797815594097,0.871779394816603,0.847610256786636,0.799035651045416,0.870822762033279,0.815413295122777,0.79369945472664,0.799725413552019,0.790475574112891,0.814759536934419,0.797782369052232,1,0.803298595166688,0.827190174540726,0.88345999437353,0.845202764895542,0.760884111939598,0.766832416933582,0.767699838699497,0.756143753669147,0.773724030460941,0.874053472284313,0.829915727234783,0.811376682721306,0.817171961184709,0.78173730022853,0.700157309557687,0.871276296610726,0.804651879847481,0.803163319759288,0.816649365793854,0.837453132802013,0.827871321574324,0.838874651885075,0.815439827907614,0.86267387218461,0.819075386999374,0.846512079653937,0.806184507493742,0.793851742477073,0.864463757853367,0.816250557225653,0.836256665660411,0.858986445977979,0.805096201072461,0.86471308112817,0.864337403777051,0.837139329566092,0.842109739581281,0.748878933892982,0.780817012922616,0.783216388097895,0.796165137766485,0.840744080106042,0.834420942211918,0.839519780464154,0.7919418522533,0.802462716070062,0.794448867811518,0.804354192579994,0.793697615066321,0.808940089505485,0.84436187891414,0.801130206216933,0.804353235984808,0.823121317384977,0.795927102353386,0.834061099045391,0.853580107322986,0.780114535482967,0.776479778180775,0.762500768922129,0.793170738938036,0.80608161076969,0.769133181636958,0.794561002720427,0.80046210151104,0.838577018308839,0.804564621007015,0.787344023035978,0.785937204004937,0.778042875748214,0.809796786416563,0.765976324281676,0.822667886401202,0.742830552279726,0.785684194148007,0.742770098943245,0.799598251627129,0.78316439206892,0.84579694339605,0.832309562249499
"42",0.8119410212083,0.839341839894843,0.794025591133021,0.839473828268347,0.851619989569045,0.852972053159665,0.914895648305157,0.794752924898286,0.78798530449891,0.90594375020452,0.797236180317426,0.79900733608052,0.798160782038938,0.81342230204917,0.886935585501995,0.80821857573463,0.77087980372103,0.802922883210426,0.793290992031364,0.862541800667719,0.832954388162487,0.880039286363477,0.820819794403477,0.747893551606248,0.750860414986984,0.755086877373849,0.740419987755625,0.753170768489325,0.81904380617212,0.874548191836737,0.801974285826721,0.815889408541902,0.953489666937434,0.810013275688982,0.798239333219291,0.785327612627044,0.829912295173605,0.792172772938774,0.834688136980381,0.770994968465378,0.803298595166688,1,0.784552783889491,0.797599731861767,0.787579663463639,0.758651838473415,0.740693026886852,0.768643451724931,0.74199670008337,0.752034049058242,0.801228773383177,0.886942377493112,0.899054812282319,0.82112356622512,0.757990723149541,0.764626022655714,0.8066605761741,0.790632871247017,0.778578035840164,0.840255207111788,0.758747884653781,0.793546964915399,0.783967543431461,0.80167240242469,0.807637003833057,0.955508328336839,0.810604767871794,0.777302147688424,0.754641082987209,0.798670492471599,0.781718002245249,0.830494837686143,0.802942649147761,0.778329599148856,0.783719512057324,0.796558364795326,0.853619694295341,0.788942350266146,0.753031184358573,0.812320527383303,0.807297807660888,0.845122250138834,0.805158239159837,0.807109983350002,0.832174324679422,0.802776715638011,0.816986420366375,0.815179093391589,0.80645878206373,0.842560151076455,0.848936145377294,0.827787994652472,0.824304220104355,0.816684685874819,0.839065257303277,0.839573417600263,0.83841536216172,0.824608603320735,0.797748243281954,0.746643007703913,0.790706497352971,0.803096577928301,0.825252246187697,0.823595310067831,0.816327557981905,0.803951413672042,0.821013329427783,0.825429090038611,0.809220246562297,0.752492873321614,0.822646226196196,0.800890758485707,0.780427186067318,0.817077330325762,0.839489708766002,0.824167163766319,0.838492185025696,0.834971367922995,0.853778917657984,0.791994162900657,0.843126204937115
